No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
11,,石田早織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2011-01-23,2011,01,23,,白根カルチャーセンター,四国Eighty8Queen,Befcoビービースターズ,米田一典,,3,2,5,Win,99,Home
12,,乾鈴惠,5,■,■,■,■,■,29,13,0,44.8,2.60,0,0,0,-,1,0.20,14,0,1,5,8.9,35,25.0,0.0,71.4,910,2011-01-23,2011,01,23,,白根カルチャーセンター,四国Eighty8Queen,Befcoビービースターズ,米田一典,,3,2,5,Win,99,Home
13,,大須賀咲香,5,■,■,■,■,■,42,14,2,33.3,2.80,0,0,0,-,0,-,17,0,1,6,8.8,24,20.0,0.0,83.3,910,2011-01-23,2011,01,23,,白根カルチャーセンター,四国Eighty8Queen,Befcoビービースターズ,米田一典,,3,2,5,Win,99,Home
14,,王亜辰,5,■,■,■,■,■,40,18,1,45.0,3.60,0,0,0,-,2,0.40,12,0,1,4,8.3,0,0.0,0.0,-,910,2011-01-23,2011,01,23,,白根カルチャーセンター,四国Eighty8Queen,Befcoビービースターズ,米田一典,,3,2,5,Win,99,Home
1,,門間希,5,■,■,■,■,■,22,9,2,40.9,1.80,0,0,0,-,4,0.80,18,1,1,4,11.1,0,0.0,0.0,-,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
2,,黄秀京,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
6,,渡辺佑梨子,4,■,■,■,■,,20,7,1,35.0,1.75,0,0,0,-,0,-,5,0,0,2,10.0,7,4.0,0.0,57.1,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
7,,栗田琴恵,5,■,■,■,■,■,7,2,1,28.6,0.40,0,0,0,-,0,-,11,0,0,2,4.5,1,0.0,0.0,0.0,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
8,L,佐藤みなみ,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,19.0,0.0,73.1,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
9,,山本摩理,5,■,■,■,■,■,36,10,3,27.8,2.00,0,0,0,-,3,0.60,12,2,2,3,19.6,9,6.0,0.0,66.7,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
10,,山崎望,5,■,■,■,■,■,45,20,1,44.4,4.00,3,1,0,33.3,2,0.40,16,2,2,4,17.5,36,20.0,0.0,55.6,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
11,,松崎渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
12,,長池彩代,4,□,□,,□,■,13,3,0,23.1,0.75,0,0,0,-,1,0.25,6,0,0,1,4.2,2,2.0,0.0,100.0,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
13,,眞鍋春佳,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,8,0,1,1,3.1,7,1.0,0.0,14.3,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
14,,田野倉穂美,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
16,,赤西喜代里,5,■,■,■,■,■,16,4,0,25.0,0.80,0,0,0,-,1,0.20,18,1,1,6,12.8,1,0.0,0.0,0.0,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away
1,,木村有希,5,□,■,■,■,■,26,11,0,42.3,2.20,0,0,0,-,1,0.20,11,0,2,2,4.5,46,23.0,0.0,50.0,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
2,,渡邊彩,3,■,,□,□,,6,1,0,16.7,0.33,0,0,0,-,0,-,4,0,1,1,6.2,14,6.0,0.0,42.9,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
3,,佐々木侑,5,■,■,■,■,■,55,14,7,25.5,2.80,5,0,2,0.0,2,0.40,19,0,1,5,6.6,6,2.0,0.0,33.3,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
5,,山田友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
7,,徳川恵理,5,■,■,■,■,■,15,3,0,20.0,0.60,0,0,0,-,4,0.80,14,0,0,1,1.8,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
8,,中野清香,5,■,■,■,■,■,87,27,1,31.0,5.40,29,12,0,41.4,1,0.20,26,2,0,8,14.6,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
9,,寺沢美香,5,■,■,■,■,■,12,5,1,41.7,1.00,0,0,0,-,2,0.40,13,0,0,6,11.5,2,2.0,0.0,100.0,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
10,L,北上夏希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
12,,星亜矢子,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
14,,林蓉子,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2.0,0.0,100.0,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
15,L,横江千秋,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,17.0,0.0,68.0,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
16,,松野由香,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,0,-,18,0,1,7,9.7,1,0.0,0.0,0.0,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
17,,新城友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home
2,,戸崎琴美,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
3,,吉田あい,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
4,,江畑幸子,5,■,■,■,■,■,74,27,8,36.5,5.40,26,8,5,30.8,2,0.40,19,0,1,13,17.1,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
6,,都澤みどり,5,■,■,■,■,■,12,2,3,16.7,0.40,0,0,0,-,1,0.20,11,0,1,4,9.1,13,10.0,0.0,76.9,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
7,,川原愛璃,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
10,,内田役子,4,,□,■,■,■,4,1,0,25.0,0.25,0,0,0,-,2,0.50,14,1,0,4,12.9,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
11,L,中村かおり,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,15.0,0.0,83.3,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
12,,遠井萌仁,5,■,■,■,■,■,60,13,3,21.7,2.60,8,3,1,37.5,3,0.60,16,0,3,8,12.5,56,35.0,0.0,62.5,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
13,,石田小枝,5,■,■,■,■,■,33,17,1,51.5,3.40,0,0,0,-,2,0.40,17,1,3,6,14.7,11,9.0,0.0,81.8,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
14,,横山雅美,2,■,■,,,,2,1,0,50.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
15,,高崎紗緒梨,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
17,,カダンビブラクシデイス,5,■,■,■,■,■,28,14,0,50.0,2.80,0,0,0,-,3,0.60,18,0,0,6,8.3,0,0.0,0.0,-,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away
1,,桑実磨里,5,■,■,■,■,■,4,2,0,50.0,0.40,0,0,0,-,0,-,17,0,0,2,2.9,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
3,L,福田有里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,8.0,0.0,50.0,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
4,,田中涼子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
5,,瀧本鈴絵,4,□,,□,■,■,15,6,0,40.0,1.50,0,0,0,-,4,1.00,7,0,1,1,3.6,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
6,,松井友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
7,,小原真美,4,■,■,■,,□,15,6,1,40.0,1.50,0,0,0,-,3,0.75,8,0,3,2,6.2,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
8,,春川裕美,5,■,■,■,■,■,19,9,2,47.4,1.80,0,0,0,-,0,-,26,0,1,11,10.6,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
9,,森田亜衣,5,■,■,■,■,■,31,17,1,54.8,3.40,0,0,0,-,1,0.20,15,0,3,5,8.3,29,14.0,0.0,48.3,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
10,,芦澤美加,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
11,,阪根範栄,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,9,7.0,0.0,77.8,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
12,,矢山美沙,5,■,■,■,■,■,38,13,3,34.2,2.60,6,1,1,16.7,7,1.40,16,0,0,4,6.2,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
13,L,平川実愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
14,,松本茜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
15,,吉安遥,5,■,■,■,■,■,51,22,7,43.1,4.40,0,0,0,-,0,-,17,0,2,5,7.4,38,27.0,0.0,71.1,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home
1,,大熊亜希,5,■,■,■,■,■,36,16,2,44.4,3.20,0,0,0,-,1,0.20,12,0,3,6,12.5,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
2,,山口尚美,5,■,■,■,■,■,33,9,2,27.3,1.80,0,0,0,-,0,-,20,1,0,5,10.2,1,1.0,0.0,100.0,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
3,L,福田優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
4,,木村亜沙美,5,■,■,■,■,■,63,25,3,39.7,5.00,0,0,0,-,2,0.40,16,0,0,6,9.4,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
6,,山口いよな,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
7,,梅野早也佳,3,,□,,□,□,3,1,0,33.3,0.33,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
8,,丸山香菜子,5,■,■,■,■,■,36,13,4,36.1,2.60,0,0,0,-,1,0.20,13,0,0,4,7.7,37,24.0,0.0,64.9,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
9,,松田亜也,5,■,■,■,■,■,4,1,0,25.0,0.20,0,0,0,-,0,-,19,1,2,8,14.7,34,27.0,0.0,79.4,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
10,,山口有香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
11,,永溝友美子,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,6,0,1,1,4.2,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
12,,城奈津希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
13,,和多桃子,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,12,0,2,4,8.3,0,0.0,0.0,-,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
15,L,久保みゆき,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,20.0,0.0,66.7,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away
1,,木村有希,5,■,■,■,■,■,45,20,1,44.4,4.00,0,0,0,-,4,0.80,19,0,3,6,7.9,37,29.0,0.0,78.4,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
2,,渡邊彩,5,■,■,■,■,■,23,7,4,30.4,1.40,1,0,0,0.0,0,-,17,0,0,3,4.4,22,11.0,0.0,50.0,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
3,,佐々木侑,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
5,,山田友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
6,L,佐々木萌,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
7,,徳川恵理,4,■,■,,■,■,18,6,2,33.3,1.50,0,0,0,-,4,1.00,11,0,0,2,4.5,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
8,,中野清香,5,■,■,■,■,■,75,29,4,38.7,5.80,22,8,3,36.4,2,0.40,20,2,0,7,17.8,1,0.0,0.0,0.0,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
9,,寺沢美香,5,■,■,■,■,■,16,8,1,50.0,1.60,0,0,0,-,7,1.40,16,0,2,3,4.7,2,1.0,0.0,50.0,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
10,,北上夏希,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
12,,星亜矢子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
14,,林蓉子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
15,L,横江千秋,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,23.0,0.0,79.3,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
16,,松野由香,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,18,0,1,2,2.8,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
17,,新城友美,2,,□,■,,,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home
1,,桑実磨里,5,■,■,■,■,■,5,2,0,40.0,0.40,0,0,0,-,0,-,22,2,1,1,8.4,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
2,L,小受加代子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
3,L,福田有里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,13.0,0.0,56.5,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
5,,瀧本鈴絵,4,,□,■,■,■,20,8,2,40.0,2.00,0,0,0,-,3,0.75,6,0,0,2,8.3,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
6,,松井友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
7,,小原真美,2,■,■,,,,8,2,0,25.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
8,,春川裕美,5,■,■,■,■,■,27,12,0,44.4,2.40,0,0,0,-,0,-,19,0,1,6,7.9,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
9,,森田亜衣,5,■,■,■,■,■,36,13,2,36.1,2.60,0,0,0,-,0,-,10,1,0,2,13.0,21,15.0,0.0,71.4,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
10,,芦澤美加,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0.0,0.0,-,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away
