No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
23,,田城広光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,埼玉アザレア,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,49,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Home
1,L,川崎翔太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,5.0,70.8,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
3,,石井和希,3,■,■,■,,,27,9,4,33.3,3.00,13,4,3,30.8,0,-,9,0,1,3,5.6,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
4,,中野竜,2,,■,■,,,11,2,0,18.2,1.00,1,1,0,100.0,1,0.50,5,0,2,0,-10.0,27,10.0,6.0,48.1,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
5,,佐藤匠,3,■,■,■,,,7,3,1,42.9,1.00,0,0,0,-,1,0.33,11,0,1,0,-2.3,5,3.0,1.0,70.0,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
7,,笠原啓太,3,■,■,■,,,8,5,0,62.5,1.67,0,0,0,-,0,-,9,1,2,1,8.3,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
8,,筒井匠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
9,,前田将武,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
10,,川畑貴裕,1,■,,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,7,3.0,2.0,57.1,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
12,,渡辺大亮,3,■,■,■,,,4,3,0,75.0,1.00,0,0,0,-,0,-,6,0,2,0,-8.3,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
13,,小島大輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
14,,森田凌雅,3,■,■,■,,,13,4,1,30.8,1.33,0,0,0,-,1,0.33,7,0,1,1,0.0,14,6.0,6.0,64.3,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
16,,小堀優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
17,,茂木祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2021-10-30,2021,10,30,北海道,道北アークス大雪アリーナ,埼玉アザレア,ヴォレアス北海道,相澤修,岩川泰巳,0,3,3,Lose,49,75,68,14:00,15:21,443,印藤智一,大井悠矢,笹木宣拓,三船誠,Away
1,L,川崎翔太,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,19.0,5.0,86.0,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
3,,石井和希,4,■,■,■,■,,32,11,1,34.4,2.75,9,2,1,22.2,1,0.25,15,0,0,1,1.7,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
4,,中野竜,4,■,■,■,■,,40,22,3,55.0,5.50,5,3,2,60.0,1,0.25,17,2,2,5,16.2,29,21.0,5.0,81.0,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
5,,佐藤匠,4,■,■,■,■,,8,5,0,62.5,1.25,0,0,0,-,2,0.50,16,1,0,3,10.9,2,0.0,2.0,50.0,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
7,,笠原啓太,2,,,□,■,,6,3,0,50.0,1.50,0,0,0,-,0,-,6,0,1,1,0.0,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
8,,筒井匠,3,■,■,■,,,15,7,2,46.7,2.33,0,0,0,-,1,0.33,8,0,2,0,-6.2,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
9,,前田将武,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
10,,川畑貴裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
12,,渡辺大亮,4,■,■,■,■,,6,4,0,66.7,1.00,0,0,0,-,0,-,16,0,1,2,1.6,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
13,,小島大輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
14,,森田凌雅,4,■,■,■,■,,25,15,1,60.0,3.75,0,0,0,-,3,0.75,16,0,0,2,3.1,26,16.0,7.0,75.0,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
16,,小堀優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
17,,茂木祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,埼玉アザレア,千葉ZELVA,相澤修,岩川泰巳,3,1,4,Win,96,90,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Home
1,,浅野晶,3,,□,□,□,,4,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,3,2.0,1.0,83.3,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
2,,山田誠幸,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
3,,齋藤貴大,4,■,□,■,■,,11,7,1,63.6,1.75,0,0,0,-,1,0.25,8,0,0,1,3.1,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
4,,橋本大海,4,■,■,■,■,,13,9,1,69.2,2.25,0,0,0,-,2,0.50,15,0,3,2,-1.7,3,2.0,0.0,66.7,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
5,,板橋健之,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
6,L,野澤辰義,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,10.0,6.0,59.1,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
7,,齋藤貴紀,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
8,,村松俊輔,4,■,■,■,■,,48,25,3,52.1,6.25,16,9,1,56.2,1,0.25,17,0,2,2,0.0,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
10,,吉岡佳徳,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,12,0,0,1,2.1,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
12,,大町和幸,4,■,■,■,■,,21,11,0,52.4,2.75,1,0,0,0.0,0,-,12,0,1,0,-2.1,22,4.0,15.0,52.3,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
18,,高田晋作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
19,,瀧内佑一,1,,■,,,,5,3,1,60.0,3.00,0,0,0,-,1,1.00,5,0,0,0,0.0,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
20,,杉﨑大和,4,■,■,■,■,,37,14,2,37.8,3.50,5,3,0,60.0,1,0.25,15,0,3,0,-5.0,39,19.0,13.0,65.4,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
22,,谷野駿,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,千葉ZELVA,埼玉アザレア,槌尾健,紀之定俊輔,1,3,4,Lose,90,96,109,10:30,12:28,300,印藤智一,大塚健之,笹木宣拓,三船誠,Away
2,,柏田樹,2,■,■,,,,9,6,1,66.7,3.00,0,0,0,-,2,1.00,4,0,2,0,-12.5,5,2.0,2.0,60.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
3,,田城貴之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
5,,関根ヒカル,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
6,L,渡辺俊介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,5.0,1.0,78.6,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
7,,越川優,2,■,■,,,,7,2,0,28.6,1.00,3,1,0,33.3,0,-,8,3,1,0,34.4,18,8.0,6.0,61.1,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
9,,佐々木博秋,3,■,■,■,,,18,6,3,33.3,2.00,7,2,2,28.6,0,-,12,0,1,2,2.1,11,8.0,2.0,81.8,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
10,,戸田拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
11,,本澤凌斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
14,,張育陞,3,■,■,■,,,36,21,4,58.3,7.00,18,12,1,66.7,4,1.33,13,1,3,1,3.8,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
15,,加藤伊織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
17,,酒井駿,1,,,■,,,9,4,0,44.4,4.00,1,1,0,100.0,0,-,5,1,0,1,25.0,7,5.0,2.0,85.7,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
18,,後藤万澄,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,1,0.33,17,0,0,0,0.0,1,1.0,0.0,100.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
19,,浜田翔太,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,13,0,0,4,7.7,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
23,,田城広光,1,,,■,,,3,1,1,33.3,1.00,0,0,0,-,2,2.00,3,0,2,0,-16.7,6,6.0,0.0,100.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
1,,小川貴大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
2,,伊藤裕之介,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,9,0,1,0,-2.8,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
3,,水野貴文,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
5,,大野隆一,3,■,■,■,,,11,8,1,72.7,2.67,0,0,0,-,0,-,10,0,0,1,2.5,4,3.0,1.0,87.5,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
6,,松本幸博,3,■,■,■,,,12,1,2,8.3,0.33,0,0,0,-,1,0.33,8,0,1,0,-3.1,20,9.0,4.0,55.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
9,,新垣宗之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
11,,平原隆也,3,■,■,■,,,15,7,2,46.7,2.33,1,0,1,0.0,0,-,12,1,5,2,2.1,36,17.0,15.0,68.1,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
14,,中道元貴,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,3,1,-12.5,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
15,,河西敦司,3,■,■,■,,,28,14,3,50.0,4.67,12,4,0,33.3,0,-,14,1,0,1,8.9,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
16,,金子優海,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
18,L,吉澤玄祐,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,0.0,3.0,37.5,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
19,L,神谷昂紀,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
22,,阿部翼,3,■,■,■,,,13,7,0,53.8,2.33,0,0,0,-,3,1.00,9,0,0,1,2.8,1,0.0,1.0,50.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
1,,西村駿佑,3,■,■,■,,,24,13,2,54.2,4.33,4,2,1,50.0,0,-,20,1,0,8,15.0,23,6.0,9.0,45.7,503,2021-10-30,2021,10,30,北海道,苫小牧市総合体育館,トヨタ自動車サンホークス,奈良ドリーマーズ,近藤浩,,3,0,3,Win,75,56,63,13:00,14:09,198,大江憲一,坂本雅春,小澤敦,黒澤研一,Home
3,,浅川成也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,503,2021-10-30,2021,10,30,北海道,苫小牧市総合体育館,トヨタ自動車サンホークス,奈良ドリーマーズ,近藤浩,,3,0,3,Win,75,56,63,13:00,14:09,198,大江憲一,坂本雅春,小澤敦,黒澤研一,Home
4,,皆川昂太,3,■,■,■,,,8,3,4,37.5,1.00,0,0,0,-,3,1.00,10,0,0,3,7.5,0,0.0,0.0,-,503,2021-10-30,2021,10,30,北海道,苫小牧市総合体育館,トヨタ自動車サンホークス,奈良ドリーマーズ,近藤浩,,3,0,3,Win,75,56,63,13:00,14:09,198,大江憲一,坂本雅春,小澤敦,黒澤研一,Home
