No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
18,,渡邊沙織,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,915,2013-02-24,2013,02,24,,猫田記念体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,95,Home
19,L,清水理央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,95,Home
1,,矢山美沙,4,■,■,■,■,,16,6,0,37.5,1.50,0,0,0,-,1,0.25,15,0,0,5,8.3,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
2,,平川実愛,4,■,■,■,■,,44,13,0,29.5,3.25,2,1,0,50.0,2,0.50,14,0,0,8,14.3,27,14.0,0.0,51.9,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
3,L,福田有里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,10.0,0.0,66.7,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
4,,田中涼子,4,■,■,■,■,,59,21,1,35.6,5.25,17,6,1,35.3,1,0.25,18,1,1,5,11.4,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
5,,大楠鼓雪,4,■,■,■,■,,34,12,1,35.3,3.00,1,0,0,0.0,1,0.25,10,0,0,6,15.0,1,1.0,0.0,100.0,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
6,,村尾葉津樹,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,19,2,1,9,21.3,1,0.0,0.0,0.0,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
7,,押川真保,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
8,,吉安遥,4,■,■,■,■,,25,11,0,44.0,2.75,0,0,0,-,5,1.25,19,1,0,3,8.2,28,19.0,0.0,67.9,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
9,,松本晴香,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
10,,芦澤美加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
11,,板谷美優,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,5.0,0.0,62.5,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
12,,槇本京子,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
13,,高桑冬華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
14,L,田井琴美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,915,2013-02-24,2013,02,24,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,95,Away
1,,矢山美沙,4,■,■,■,■,,8,1,0,12.5,0.25,0,0,0,-,1,0.25,15,1,0,3,10.3,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
2,,平川実愛,4,■,■,■,■,,40,9,3,22.5,2.25,1,0,1,0.0,1,0.25,11,1,1,2,11.8,17,12.0,0.0,70.6,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
3,L,福田有里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,17.0,0.0,70.8,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
4,,田中涼子,4,■,■,■,■,,75,33,3,44.0,8.25,32,6,1,18.8,2,0.50,16,0,1,4,6.2,1,1.0,0.0,100.0,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
5,,大楠鼓雪,4,■,■,■,■,,26,7,1,26.9,1.75,0,0,0,-,0,-,10,1,1,1,10.5,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
6,,村尾葉津樹,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,23,1,0,4,7.8,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
7,,押川真保,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
8,,吉安遥,4,■,■,■,■,,45,14,2,31.1,3.50,0,0,0,-,1,0.25,22,1,0,7,11.6,35,30.0,0.0,85.7,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
9,,松本晴香,3,□,,□,□,,1,1,0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
10,,芦澤美加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
11,,板谷美優,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,6.0,0.0,75.0,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
12,,槇本京子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
13,,高桑冬華,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
14,L,田井琴美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,知念諒,3,1,4,Win,105,Home
1,,伊藤智美,4,■,■,■,■,,69,20,5,29.0,5.00,1,0,0,0.0,2,0.50,15,1,0,3,10.3,22,14.0,0.0,63.6,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
2,,徐潔,4,■,■,■,■,,22,11,0,50.0,2.75,0,0,0,-,0,-,12,0,0,1,2.1,2,0.0,0.0,0.0,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
4,,古屋美紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
5,,色摩知巳,4,■,■,■,■,,53,19,6,35.8,4.75,2,1,1,50.0,2,0.50,15,1,0,3,10.3,32,23.0,0.0,71.9,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
6,L,松田直子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,10.0,0.0,83.3,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
7,,南部美穂,0,,,,,,1,1,0,100.0,INF,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
8,,松浦未波,1,,,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,5,0,0,2,10.0,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
9,,位田愛,0,,,,,,1,0,0,0.0,-,0,0,0,-,0,-,10,0,1,0,0.0,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
10,,菅野菜緒美,4,■,■,■,■,,25,5,2,20.0,1.25,0,0,0,-,4,1.00,15,1,2,2,8.7,27,21.0,0.0,77.8,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
11,,村上菜央,4,■,■,■,■,,18,4,1,22.2,1.00,0,0,0,-,2,0.50,13,0,0,3,5.8,1,1.0,0.0,100.0,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
13,,吉川ひかる,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,916,2013-03-02,2013,03,02,,柏市中央体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,1,3,4,Lose,105,Away
1,,田村真希,3,□,,,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
2,L,竹本由美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
3,,岡村貴衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
4,,石橋ちとせ,5,■,■,■,■,■,41,15,3,36.6,3.00,0,0,0,-,1,0.20,12,1,1,2,10.8,14,13.0,0.0,92.9,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
5,,渡邊美菜,5,■,■,■,■,■,27,10,3,37.0,2.00,0,0,0,-,4,0.80,20,2,4,4,14.0,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
6,,伊藤綾子,5,■,■,□,■,■,18,9,1,50.0,1.80,0,0,0,-,2,0.40,15,0,1,4,6.7,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
7,,江森圭美,5,■,■,■,■,■,55,20,3,36.4,4.00,3,1,2,33.3,0,-,16,0,2,3,4.7,24,23.0,0.0,95.8,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
9,,中原美羽,4,,□,■,■,■,34,12,1,35.3,3.00,2,1,0,50.0,0,-,15,0,0,5,8.3,21,17.0,0.0,81.0,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
10,,定別當彩,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
11,,丸山祐希,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,12,1,0,2,10.8,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
12,,佐藤舞,3,,□,■,□,,6,2,0,33.3,0.67,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
13,,芦野李沙,3,□,,,□,□,8,2,0,25.0,0.67,0,0,0,-,0,-,0,0,0,0,-,6,6.0,0.0,100.0,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
14,L,菅長愛子,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,24.0,0.0,82.8,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
15,,北上夏希,2,■,■,,,,15,7,0,46.7,3.50,0,0,0,-,0,-,4,0,0,1,6.2,6,4.0,0.0,66.7,917,2013-03-02,2013,03,02,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,藤本幹朗,河野舞,3,2,5,Win,107,Home
1,,大熊亜希,5,■,■,■,■,■,32,10,1,31.2,2.00,0,0,0,-,3,0.60,18,0,1,0,0.0,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
4,,福田みつ子,5,■,■,■,■,■,56,26,3,46.4,5.20,1,0,0,0.0,3,0.60,16,0,0,0,0.0,1,0.0,0.0,0.0,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
5,,川口美久,5,■,■,■,■,■,40,15,2,37.5,3.00,0,0,0,-,0,-,24,1,1,4,7.5,30,24.0,0.0,80.0,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
6,,山口いよな,5,■,■,■,■,■,18,6,1,33.3,1.20,0,0,0,-,1,0.20,12,0,2,1,2.1,27,16.0,0.0,59.3,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
8,,佐藤みなみ,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,4.0,0.0,100.0,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
9,,酢田眞実,4,□,□,,□,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
10,,矢城あさみ,5,■,■,■,■,■,36,10,1,27.8,2.00,0,0,0,-,5,1.00,14,0,0,3,5.4,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
12,,城奈津希,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,6.0,0.0,85.7,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
13,,和多桃子,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,16,0,0,4,6.2,0,0.0,0.0,-,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
15,L,久保みゆき,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,21.0,0.0,77.8,917,2013-03-02,2013,03,02,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,山口尚美,2,3,5,Lose,107,Away
2,,雨堤みなみ,3,■,■,■,,,37,11,2,29.7,3.67,4,1,0,25.0,2,0.67,10,1,0,2,13.0,12,7.0,0.0,58.3,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
3,,芳賀小梨絵,2,□,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
4,,櫻井樹里,3,□,□,■,,,21,5,0,23.8,1.67,0,0,0,-,2,0.67,7,0,0,0,0.0,12,8.0,0.0,66.7,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
6,,王亜辰,3,■,■,□,,,13,3,1,23.1,1.00,0,0,0,-,1,0.33,3,0,1,1,8.3,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
8,,中野清香,2,,□,■,,,12,4,0,33.3,2.00,2,0,0,0.0,1,0.50,4,0,2,0,0.0,10,7.0,0.0,70.0,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
9,,大宮里美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
10,,上村麻衣,3,■,■,■,,,9,4,2,44.4,1.33,0,0,0,-,1,0.33,11,0,0,6,13.6,3,2.0,0.0,66.7,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
11,,渡邊彩,3,■,■,■,,,15,5,1,33.3,1.67,0,0,0,-,2,0.67,6,0,1,2,8.3,1,0.0,0.0,0.0,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
13,L,大内世莉香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,9.0,0.0,52.9,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
14,,渡邉愛以,2,■,■,,,,11,4,1,36.4,2.00,1,0,0,0.0,0,-,3,0,0,1,8.3,11,4.0,0.0,36.4,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
15,,佐々木香織,3,■,□,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,12,0,0,2,4.2,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,PFUブルーキャッツ,諸隈英人,,0,3,3,Lose,67,Home
1,,餅田千佳,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,3,3.0,0.0,100.0,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
2,,船崎恵視,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,1,0.33,12,0,2,5,10.4,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
3,,栗田琴恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
4,L,岩永麻里江,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,8.0,0.0,66.7,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
5,,札場多恵,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
6,,佐々木夏希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
8,,足立史織,3,■,■,■,,,24,7,0,29.2,2.33,0,0,0,-,1,0.33,10,1,0,2,13.0,22,16.0,0.0,72.7,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
9,,ロマーニャユランニ,3,■,■,■,,,18,9,0,50.0,3.00,0,0,0,-,1,0.33,10,0,1,6,15.0,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
12,,砂田遥,3,■,■,■,,,8,1,1,12.5,0.33,0,0,0,-,3,1.00,14,1,1,4,12.9,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
14,,清水亜寿里,3,■,■,■,,,15,4,1,26.7,1.33,0,0,0,-,0,-,7,0,0,3,10.7,18,11.0,0.0,61.1,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
15,,川上真央,3,■,■,■,,,59,26,3,44.1,8.67,23,6,2,26.1,1,0.33,12,1,1,4,15.0,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
16,,村松比呂子,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
18,,渡邊沙織,1,,,□,,,2,2,0,100.0,2.00,0,0,0,-,0,-,3,0,0,2,16.7,3,3.0,0.0,100.0,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
19,L,清水理央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,918,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,0,3,Win,67,Away
1,,重松史乃,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,4,0,0,0,0.0,0,0.0,0.0,-,919,2013-03-02,2013,03,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,64,Home
