AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
105,51,7,48.6,12.75,18,10,1,55.6,10,2.50,96,3,8,23,8.7,85,58.0,0.0,68.2,123,2007-01-20,2007,01,20,,草薙総合運動場体育館,JTサンダーズ,パナソニックパンサーズ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,1,3,4,Lose,106,Away,128,66,12,51.6,16.50,25,14,5,56.0,13,3.25,101,3,15,25,8.8,87,62.0,0.0,71.3
119,47,13,39.5,9.40,23,9,4,39.1,16,3.20,101,0,7,34,8.4,84,57.0,0.0,67.9,115,2007-01-13,2007,01,13,,堺市金岡公園体育館,JTサンダーズ,堺ブレイザーズ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,2,3,5,Lose,110,Home,139,75,11,54.0,15.00,22,11,4,50.0,9,1.80,109,4,23,25,9.0,94,60.0,0.0,63.8
139,75,11,54.0,15.00,22,11,4,50.0,9,1.80,109,4,23,25,9.0,94,60.0,0.0,63.8,115,2007-01-13,2007,01,13,,堺市金岡公園体育館,堺ブレイザーズ,JTサンダーズ,中垣内祐一,酒井新悟,3,2,5,Win,110,Away,119,47,13,39.5,9.40,23,9,4,39.1,16,3.20,101,0,7,34,8.4,84,57.0,0.0,67.9
107,48,12,44.9,12.00,25,13,6,52.0,15,3.75,98,3,14,28,10.0,81,51.0,0.0,63.0,152,2007-02-11,2007,02,11,,堺市金岡公園体育館,サントリーサンバーズ,東レアローズ,河野克巳,森本高弘,1,3,4,Lose,103,Home,113,60,11,53.1,15.00,24,11,3,45.8,13,3.25,100,2,18,29,9.1,82,53.0,0.0,64.6
113,60,11,53.1,15.00,24,11,3,45.8,13,3.25,100,2,18,29,9.1,82,53.0,0.0,64.6,152,2007-02-11,2007,02,11,,堺市金岡公園体育館,東レアローズ,サントリーサンバーズ,矢島久徳,小林敦,3,1,4,Win,103,Away,107,48,12,44.9,12.00,25,13,6,52.0,15,3.75,98,3,14,28,10.0,81,51.0,0.0,63.0
110,47,11,42.7,11.75,26,8,5,30.8,8,2.00,83,3,8,29,11.9,85,64.0,0.0,75.3,132,2007-01-27,2007,01,27,,氷見市ふれあいスポーツセンター,JTサンダーズ,豊田合成トレフェルサ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,1,3,4,Lose,93,Home,108,58,10,53.7,14.50,18,10,5,55.6,15,3.75,97,3,11,19,7.6,74,43.0,0.0,58.1
108,58,10,53.7,14.50,18,10,5,55.6,15,3.75,97,3,11,19,7.6,74,43.0,0.0,58.1,132,2007-01-27,2007,01,27,,氷見市ふれあいスポーツセンター,豊田合成トレフェルサ,JTサンダーズ,松田明彦,安原貴之,3,1,4,Win,93,Away,110,47,11,42.7,11.75,26,8,5,30.8,8,2.00,83,3,8,29,11.9,85,64.0,0.0,75.3
127,55,13,43.3,13.75,27,10,3,37.0,11,2.75,99,4,15,20,8.7,79,60.0,0.0,75.9,209,2007-04-01,2007,04,01,,三島市民体育館,NECブルーロケッツ,堺ブレイザーズ,楊成太,小林秀章,3,1,4,Win,102,Home,122,44,17,36.1,11.00,23,5,8,21.7,11,2.75,92,6,9,17,10.7,82,60.0,0.0,73.2
122,44,17,36.1,11.00,23,5,8,21.7,11,2.75,92,6,9,17,10.7,82,60.0,0.0,73.2,209,2007-04-01,2007,04,01,,三島市民体育館,堺ブレイザーズ,NECブルーロケッツ,中垣内祐一,酒井新悟,1,3,4,Lose,102,Away,127,55,13,43.3,13.75,27,10,3,37.0,11,2.75,99,4,15,20,8.7,79,60.0,0.0,75.9
84,33,11,39.3,11.00,17,6,3,35.3,3,1.00,61,6,10,6,11.6,61,44.0,0.0,72.1,137,2007-02-03,2007,02,03,,町田市立総合体育館,NECブルーロケッツ,サントリーサンバーズ,楊成太,小林秀章,0,3,3,Lose,65,Home,71,41,2,57.7,13.67,14,3,2,21.4,11,3.67,74,1,13,16,6.5,47,39.0,0.0,83.0
71,41,2,57.7,13.67,14,3,2,21.4,11,3.67,74,1,13,16,6.5,47,39.0,0.0,83.0,137,2007-02-03,2007,02,03,,町田市立総合体育館,サントリーサンバーズ,NECブルーロケッツ,河野克巳,森本高弘,3,0,3,Win,65,Away,84,33,11,39.3,11.00,17,6,3,35.3,3,1.00,61,6,10,6,11.6,61,44.0,0.0,72.1
116,53,12,45.7,10.60,23,9,4,39.1,12,2.40,98,2,8,40,12.2,83,49.0,0.0,59.0,198,2007-03-24,2007,03,24,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,豊田合成トレフェルサ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,3,2,5,Win,106,Home,134,64,16,47.8,12.80,32,16,8,50.0,10,2.00,100,4,14,33,12.1,88,48.0,0.0,54.5
134,64,16,47.8,12.80,32,16,8,50.0,10,2.00,100,4,14,33,12.1,88,48.0,0.0,54.5,198,2007-03-24,2007,03,24,,シシンヨーオークアリーナ（呉市総合体育館）,豊田合成トレフェルサ,JTサンダーズ,松田明彦,安原貴之,2,3,5,Lose,106,Away,116,53,12,45.7,10.60,23,9,4,39.1,12,2.40,98,2,8,40,12.2,83,49.0,0.0,59.0
86,48,3,55.8,16.00,18,10,0,55.6,7,2.33,74,1,13,17,6.8,51,44.0,0.0,86.3,138,2007-02-03,2007,02,03,,町田市立総合体育館,豊田合成トレフェルサ,大分三好ヴァイセアドラー,松田明彦,安原貴之,3,0,3,Win,64,Home,85,35,8,41.2,11.67,27,13,5,48.1,6,2.00,60,2,8,6,5.5,61,43.0,0.0,70.5
85,35,8,41.2,11.67,27,13,5,48.1,6,2.00,60,2,8,6,5.5,61,43.0,0.0,70.5,138,2007-02-03,2007,02,03,,町田市立総合体育館,大分三好ヴァイセアドラー,豊田合成トレフェルサ,坂口嘉彦,古田博幸,0,3,3,Lose,64,Away,86,48,3,55.8,16.00,18,10,0,55.6,7,2.33,74,1,13,17,6.8,51,44.0,0.0,86.3
120,58,10,48.3,11.60,35,23,3,65.7,14,2.80,103,2,12,30,8.8,95,56.0,0.0,58.9,193,2007-03-18,2007,03,18,,岡崎中央総合公園総合体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,中垣内祐一,酒井新悟,2,3,5,Lose,95,Home,131,65,13,49.6,13.00,18,10,1,55.6,14,2.80,105,2,10,37,10.3,91,59.0,0.0,64.8
131,65,13,49.6,13.00,18,10,1,55.6,14,2.80,105,2,10,37,10.3,91,59.0,0.0,64.8,193,2007-03-18,2007,03,18,,岡崎中央総合公園総合体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,三好博,古田博幸,3,2,5,Win,95,Away,120,58,10,48.3,11.60,35,23,3,65.7,14,2.80,103,2,12,30,8.8,95,56.0,0.0,58.9
