No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
15,L,唐川大志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,1,3,4,Lose,83,98,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Home
17,,金子聖輝,4,■,■,■,■,,2,1,1,50.0,0.25,0,0,0,-,1,0.25,13,0,2,3,1.9,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,1,3,4,Lose,83,98,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Home
18,,山本将平,2,,□,■,,,3,3,0,100.0,1.50,1,1,0,100.0,0,-,4,0,1,1,0.0,13,8.0,2.0,69.2,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,1,3,4,Lose,83,98,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Home
19,,陳建禎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,1,3,4,Lose,83,98,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Home
1,,清水邦広,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
2,,深津英臣,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,0,-,12,0,2,1,-2.1,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
3,,中村駿介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
4,,大竹壱青,4,■,■,■,■,,37,22,2,59.5,5.50,14,9,1,64.3,0,-,23,6,3,9,32.6,2,1.0,1.0,75.0,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
5,,渡辺奏吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
8,,仲本賢優,4,■,■,■,■,,25,10,2,40.0,2.50,0,0,0,-,0,-,19,0,2,2,0.0,13,5.0,2.0,46.2,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
9,,今村貴彦,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
10,,山内晶大,4,■,■,■,■,,10,6,0,60.0,1.50,0,0,0,-,5,1.25,12,0,1,3,4.2,2,1.0,0.0,50.0,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
13,,クビアクミハウ,4,■,■,■,■,,25,12,2,48.0,3.00,4,3,0,75.0,1,0.25,18,0,2,5,4.2,28,17.0,5.0,69.6,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
16,L,伊賀亮平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
17,L,永野健,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,11.0,3.0,59.5,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
20,,新貴裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
21,,兒玉康成,4,■,■,■,■,,12,8,0,66.7,2.00,0,0,0,-,2,0.50,13,2,2,4,19.2,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
22,,小宮雄一郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away
2,,小野寺太志,3,■,■,■,,,8,5,0,62.5,1.67,0,0,0,-,2,0.67,12,0,0,2,4.2,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
3,L,西村信,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,5.0,1.0,78.6,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
4,,中島健太,3,■,■,■,,,9,4,0,44.4,1.33,0,0,0,-,1,0.33,7,1,2,0,7.1,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
6,,エドガートーマス,3,■,■,■,,,24,12,0,50.0,4.00,9,4,0,44.4,1,0.33,10,0,4,3,-2.5,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
7,,新井雄大,3,■,■,□,,,6,2,0,33.3,0.67,1,0,0,0.0,2,0.67,6,0,2,2,0.0,18,9.0,0.0,50.0,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
8,,武智洸史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
9,,平井海成,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
11,,坂下純也,3,■,■,■,,,23,9,3,39.1,3.00,4,2,0,50.0,0,-,11,2,2,3,20.5,22,12.0,5.0,65.9,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
12,,合田心平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
14,,熊倉允,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
15,L,唐川大志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
17,,金子聖輝,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,0,3,7.5,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
18,,山本将平,2,,□,■,,,8,4,0,50.0,2.00,0,0,0,-,0,-,5,0,0,3,15.0,11,8.0,1.0,77.3,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
19,,陳建禎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home
1,,清水邦広,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
2,,深津英臣,3,■,■,■,,,0,0,0,-,-,0,0,0,-,2,0.67,17,1,0,3,10.3,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
4,,大竹壱青,3,■,■,■,,,31,20,0,64.5,6.67,11,8,0,72.7,0,-,15,1,5,4,5.0,1,0.0,0.0,0.0,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
5,,渡辺奏吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
8,,仲本賢優,3,■,■,■,,,11,4,1,36.4,1.33,1,0,0,0.0,0,-,12,1,4,2,4.2,13,5.0,2.0,46.2,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
9,,今村貴彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
10,,山内晶大,3,■,■,■,,,7,6,0,85.7,2.00,0,0,0,-,0,-,10,2,1,1,20.0,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
13,,クビアクミハウ,3,■,■,■,,,32,11,5,34.4,3.67,7,4,1,57.1,0,-,10,2,2,2,20.0,22,16.0,0.0,72.7,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
16,L,伊賀亮平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
17,L,永野健,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,11.0,0.0,73.3,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
18,,牧山祐介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
20,,新貴裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
21,,兒玉康成,3,■,■,■,,,8,5,0,62.5,1.67,0,0,0,-,1,0.33,10,0,1,1,0.0,1,0.0,0.0,0.0,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
22,,小宮雄一郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away
1,,山田脩造,2,,□,■,,,4,1,0,25.0,0.50,0,0,0,-,0,-,5,0,3,1,-10.0,8,4.0,2.0,62.5,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
2,,山近哲,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,4,1.33,13,0,2,3,1.9,2,1.0,1.0,75.0,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
3,,クレクバルトシュ,3,■,■,■,,,41,21,3,51.2,7.00,16,9,2,56.2,1,0.33,21,3,4,10,21.4,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
4,,伏見大和,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
5,,前田一誠,3,■,■,■,,,0,0,0,-,-,0,0,0,-,2,0.67,5,0,0,1,5.0,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
7,,白岩直也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
8,,神谷雄飛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
11,,傳田亮太,3,■,■,■,,,10,6,0,60.0,2.00,0,0,0,-,3,1.00,10,2,0,1,22.5,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
14,,椿山竜介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
19,,高橋良,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
21,,永露元稀,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
22,,高梨健太,3,■,■,■,,,21,9,1,42.9,3.00,5,3,0,60.0,0,-,13,1,4,5,9.6,15,7.0,3.0,56.7,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
24,L,小川智大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,14.0,2.0,88.2,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
26,,山崎彰都,2,■,■,,,,13,3,2,23.1,1.50,3,1,0,33.3,0,-,6,1,1,0,12.5,12,3.0,4.0,41.7,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home
1,,クヴァーレンヨナス,3,■,■,■,,,30,10,2,33.3,3.33,3,0,0,0.0,2,0.67,9,0,1,2,2.8,22,10.0,3.0,52.3,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,FC東京,ウルフドッグス名古屋,真保綱一郎,橘裕也,0,3,3,Lose,65,79,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Away
2,,玉宅健太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,FC東京,ウルフドッグス名古屋,真保綱一郎,橘裕也,0,3,3,Lose,65,79,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Away
5,,谷口渉,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0.0,0.0,0.0,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,FC東京,ウルフドッグス名古屋,真保綱一郎,橘裕也,0,3,3,Lose,65,79,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Away
6,,近江芳樹,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,FC東京,ウルフドッグス名古屋,真保綱一郎,橘裕也,0,3,3,Lose,65,79,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Away
