No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
8,,松尾妃七菜,3,■,■,■,,,3,0,1,0.0,-,0,0,0,-,0,-,12,0,1,2,4.2,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
9,,廣田唯,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,0,33.3,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
10,L,浅野愛美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
11,L,大橋亜美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,5.0,0.0,41.7,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
13,,竹内碧,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
14,,田戸美咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
16,,梅木瞳,3,■,■,■,,,20,7,2,35.0,2.33,0,0,0,-,0,-,14,0,2,1,1.8,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
18,,浅野美波,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,トヨタ自動車ヴァルキューレ,大阪スーペリアーズ,加藤信也,金子健一郎,3,0,3,Win,63,Home
1,,原まなみ,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,4,12.5,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
2,L,姫野来実,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,10.0,0.0,58.8,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
3,,矢口紗友美,2,■,■,,,,10,3,1,30.0,1.50,0,0,0,-,0,-,4,0,1,1,6.2,6,3.0,0.0,50.0,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
5,,宮垣寛子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
7,,山本紗良,3,■,■,■,,,26,9,0,34.6,3.00,0,0,0,-,0,-,9,0,1,3,8.3,2,1.0,0.0,50.0,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
8,,坂根朱里,3,■,■,■,,,39,13,3,33.3,4.33,7,0,2,0.0,1,0.33,13,0,2,7,13.5,8,5.0,0.0,62.5,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
9,,木幡祥子,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,0,-,10,0,0,4,10.0,21,19.0,0.0,90.5,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
10,,林仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
12,,松島夏葉,3,■,■,■,,,9,2,1,22.2,0.67,0,0,0,-,0,-,13,1,3,6,17.7,1,1.0,0.0,100.0,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
15,,不破沙耶佳,2,,□,■,,,16,6,4,37.5,3.00,1,0,1,0.0,1,0.50,4,1,0,0,25.0,9,7.0,0.0,77.8,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
17,,南涼音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
19,,小林理奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2017-02-11,2017,02,11,,江戸川区スポーツセンター,大阪スーペリアーズ,トヨタ自動車ヴァルキューレ,廣田卓三,平上帆澄,0,3,3,Lose,63,Away
1,,重松史乃,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
2,,村尾葉津樹,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,13,0,0,6,11.5,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
4,L,平岩沙紀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,9.0,0.0,81.8,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
8,,三浦あゆみ,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,3.0,0.0,100.0,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
9,,秋満由紀子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
12,,百瀬彩夏,3,■,■,■,,,26,11,1,42.3,3.67,0,0,0,-,4,1.33,8,0,0,3,9.4,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
13,,堀部ジェニファー,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
17,,春日咲乃,3,■,■,■,,,18,7,1,38.9,2.33,2,1,0,50.0,0,-,16,0,0,8,12.5,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
18,L,草野静奈,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
24,,縄田香世子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
25,,高橋美桜,3,■,■,■,,,33,9,1,27.3,3.00,2,1,0,50.0,0,-,14,1,0,5,16.1,22,14.0,0.0,63.6,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
26,,財前実可子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
27,,関口梨紗子,3,■,■,■,,,9,3,2,33.3,1.00,0,0,0,-,1,0.33,11,0,0,8,18.2,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
29,,勝見咲子,3,■,■,■,,,29,13,2,44.8,4.33,1,1,0,100.0,0,-,7,1,1,3,22.1,12,4.0,0.0,33.3,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home
1,,須崎杏,3,■,■,■,,,16,6,1,37.5,2.00,0,0,0,-,2,0.67,4,0,0,2,12.5,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
6,,矢萩ももこ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
7,,鬼頭朋子,3,□,□,■,,,5,3,0,60.0,1.00,0,0,0,-,1,0.33,4,0,1,1,6.2,1,0.0,0.0,0.0,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
8,L,谷内真美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,7.0,0.0,43.8,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
9,L,丸山佳穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
10,,柿沼杏奈,3,■,■,■,,,21,6,2,28.6,2.00,0,0,0,-,0,-,8,0,0,4,12.5,30,18.0,0.0,60.0,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
11,,齋藤朱音,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
12,,土屋智菜実,3,□,■,□,,,17,5,1,29.4,1.67,1,0,0,0.0,0,-,3,0,2,0,0.0,8,3.0,0.0,37.5,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
13,,三好紗弥香,3,■,□,■,,,23,4,4,17.4,1.33,0,0,0,-,1,0.33,5,0,1,2,10.0,14,5.0,0.0,35.7,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
14,,鈴木日葵,2,■,■,,,,10,4,1,40.0,2.00,0,0,0,-,0,-,3,0,3,0,0.0,2,2.0,0.0,100.0,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
15,,寺坂茜,3,■,■,■,,,24,10,3,41.7,3.33,4,0,3,0.0,0,-,13,2,1,4,21.5,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
17,,栗田楓,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,14,1,1,4,12.9,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
19,,磯野明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away
1,,須崎杏,3,■,,,□,■,7,2,0,28.6,0.67,0,0,0,-,1,0.33,9,1,1,4,22.2,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
6,,矢萩ももこ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
7,,鬼頭朋子,4,□,■,■,■,,15,3,1,20.0,0.75,0,0,0,-,1,0.25,20,1,0,11,18.8,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
8,L,谷内真美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,10.0,0.0,47.6,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
9,L,丸山佳穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
10,,柿沼杏奈,5,■,■,■,■,■,49,13,2,26.5,2.60,0,0,0,-,1,0.20,9,0,1,1,2.8,34,23.0,0.0,67.6,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
11,,齋藤朱音,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,6,0,1,3,12.5,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
12,,土屋智菜実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
13,,三好紗弥香,3,□,,□,,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
14,,鈴木日葵,5,■,■,■,■,■,24,10,1,41.7,2.00,0,0,0,-,5,1.00,9,0,0,4,11.1,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
15,,寺坂茜,5,■,■,■,■,■,36,14,3,38.9,2.80,3,0,1,0.0,1,0.20,14,0,3,4,7.1,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
17,,栗田楓,5,■,■,■,■,■,3,0,0,0.0,-,0,0,0,-,0,-,19,1,4,3,8.2,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
19,,磯野明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
20,,田中瑠奈,5,■,■,■,■,■,63,26,2,41.3,5.20,2,1,0,50.0,0,-,15,0,3,7,11.7,33,18.0,0.0,54.5,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home
2,,佐藤綾,5,■,■,■,■,■,65,14,7,21.5,2.80,21,3,4,14.3,1,0.20,19,3,4,5,21.3,1,0.0,0.0,0.0,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
3,L,佐藤円,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
5,,中田香澄,5,■,■,■,■,■,35,11,0,31.4,2.20,0,0,0,-,0,-,14,0,1,6,10.7,11,5.0,0.0,45.5,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
6,,松尾由紀子,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,15,1,1,6,16.7,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
8,,田村愛美,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
9,,戸田さやか,5,■,■,■,■,■,20,9,0,45.0,1.80,0,0,0,-,5,1.00,16,2,0,9,24.1,7,4.0,0.0,57.1,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
10,,三澤未憂,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
11,L,森寿実子,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,15.0,0.0,55.6,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
12,,佐藤梨夏,5,■,■,■,■,■,25,12,0,48.0,2.40,0,0,0,-,1,0.20,13,0,2,6,11.5,3,0.0,0.0,0.0,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
14,,丹野瑞希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
15,,浅川希,5,■,■,■,■,■,35,14,2,40.0,2.80,0,0,0,-,1,0.20,17,1,1,1,7.4,39,25.0,0.0,64.1,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
16,,江川優貴,5,□,□,□,□,□,7,1,2,14.3,0.20,0,0,0,-,0,-,5,0,0,0,0.0,1,0.0,0.0,0.0,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
17,,柳沢紫子,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
18,,佐藤千咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away
1,,重松史乃,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
2,,村尾葉津樹,3,■,■,■,,,1,0,1,0.0,-,0,0,0,-,0,-,14,2,0,4,20.0,0,0.0,0.0,-,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
4,L,平岩沙紀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,0.0,64.3,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
8,,三浦あゆみ,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
9,,秋満由紀子,1,,□,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
12,,百瀬彩夏,3,■,■,■,,,12,3,2,25.0,1.00,0,0,0,-,1,0.33,15,0,0,9,15.0,1,1.0,0.0,100.0,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
13,,堀部ジェニファー,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,3,1.0,0.0,33.3,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
17,,春日咲乃,3,■,■,■,,,21,7,0,33.3,2.33,2,0,0,0.0,0,-,6,1,0,4,30.0,0,0.0,0.0,-,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
18,L,草野静奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
24,,縄田香世子,1,,,□,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
25,,高橋美桜,3,■,■,■,,,35,14,0,40.0,4.67,3,0,0,0.0,1,0.33,11,0,0,7,15.9,25,15.0,0.0,60.0,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
26,,財前実可子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
27,,関口梨紗子,3,■,■,■,,,15,6,0,40.0,2.00,0,0,0,-,3,1.00,8,0,1,1,3.1,1,0.0,0.0,0.0,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
29,,勝見咲子,3,■,■,■,,,40,18,4,45.0,6.00,2,0,0,0.0,0,-,15,0,2,6,10.0,11,3.0,0.0,27.3,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home
