No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
18,,原田砂代子,3,■,■,■,,,23,10,2,43.5,3.33,0,0,0,-,0,-,13,0,3,4,7.7,0,0.0,0.0,-,766,2010-02-14,2010,02,14,,上尾市民体育館,埼玉上尾メディックス,三洋電機レッドソア,吉田敏明,藤本幹朗,3,0,3,Win,63,Away
22,,古賀香澄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,766,2010-02-14,2010,02,14,,上尾市民体育館,埼玉上尾メディックス,三洋電機レッドソア,吉田敏明,藤本幹朗,3,0,3,Win,63,Away
1,,門間希,3,■,■,■,,,18,5,2,27.8,1.67,0,0,0,-,1,0.33,6,0,1,2,8.3,6,1.0,0.0,16.7,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
3,,樽谷真由美,3,■,■,■,,,26,5,3,19.2,1.67,0,0,0,-,2,0.67,6,0,0,3,12.5,1,0.0,0.0,0.0,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
5,,佐々木瞳,3,■,■,■,,,37,6,3,16.2,2.00,0,0,0,-,1,0.33,8,0,2,2,6.2,14,8.0,0.0,57.1,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
6,,渡辺佑梨子,3,■,■,■,,,18,5,1,27.8,1.67,0,0,0,-,0,-,7,1,0,2,21.4,9,4.0,0.0,44.4,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
7,,栗田琴恵,3,■,■,■,,,3,0,0,0.0,-,0,0,0,-,0,-,10,1,0,5,22.5,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
8,L,佐藤みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,5.0,0.0,26.3,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
9,,山本摩理,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
10,,山崎望,3,■,■,■,,,28,2,3,7.1,0.67,1,0,0,0.0,1,0.33,5,1,1,2,26.0,21,10.0,0.0,47.6,704,2009-11-28,2009,11,28,,大矢野総合体育館,Befcoビービースターズ,日立リヴァーレ,佐藤稔,門間希,0,3,3,Lose,64,Home
3,,吉田あい,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
5,,松浦麻琴,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,4,1.33,12,1,0,5,17.1,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
6,,石田小枝,1,,,■,,,11,3,0,27.3,3.00,0,0,0,-,0,-,4,0,1,1,6.2,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
9,,藤崎朱里,3,■,■,■,,,23,13,1,56.5,4.33,1,0,0,0.0,1,0.33,11,2,0,4,25.5,3,1.0,0.0,33.3,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
10,,山本友里恵,2,,□,□,,,4,1,0,25.0,0.50,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
12,,遠井萌仁,3,□,□,□,,,3,1,0,33.3,0.33,1,0,0,0.0,0,-,5,0,0,4,20.0,2,1.0,0.0,50.0,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
15,,城美鈴,3,■,■,■,,,32,10,1,31.2,3.33,2,1,0,50.0,1,0.33,10,0,1,6,15.0,21,12.0,0.0,57.1,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
18,,張紫音,3,■,■,■,,,18,10,0,55.6,3.33,0,0,0,-,0,-,10,2,1,5,28.5,1,1.0,0.0,100.0,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
19,L,中村かおり,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,5.0,0.0,50.0,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
20,,江畑幸子,2,■,■,,,,12,3,3,25.0,1.50,7,0,3,0.0,1,0.50,8,0,0,4,12.5,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
21,,佐藤瞳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
22,,戸崎琴美,3,■,■,■,,,8,3,0,37.5,1.00,0,0,0,-,0,-,11,0,0,7,15.9,0,0.0,0.0,-,704,2009-11-28,2009,11,28,,大矢野総合体育館,日立リヴァーレ,Befcoビービースターズ,菅原貞敬,大平啓輔,3,0,3,Win,64,Away
1,,竹村由紀子,3,■,■,■,,,14,4,0,28.6,1.33,1,0,0,0.0,0,-,4,0,0,3,18.8,7,4.0,0.0,57.1,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
2,,宮川紗麻亜,3,■,■,■,,,30,9,1,30.0,3.00,3,0,0,0.0,1,0.33,6,0,1,3,12.5,13,5.0,0.0,38.5,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
4,,桐井海千子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,1,0,2,13.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
5,,長谷川理加,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
6,,清水智子,3,■,■,■,,,21,6,1,28.6,2.00,0,0,0,-,0,-,3,0,1,1,8.3,19,7.0,0.0,36.8,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
7,L,村木満由子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,13.0,0.0,52.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
8,,黄秀京,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,2,0,0.0,1,1.0,0.0,100.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
9,,大田原真美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,2,10.0,4,2.0,0.0,50.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
11,,星野由佳里,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
12,,山下みなみ,3,■,■,■,,,14,4,1,28.6,1.33,0,0,0,-,1,0.33,8,1,1,3,19.4,1,1.0,0.0,100.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
13,L,安武三咲樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
14,,高橋美穂,3,□,■,■,,,10,5,0,50.0,1.67,0,0,0,-,1,0.33,4,0,2,1,6.2,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
16,,菊地めぐみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
17,,大田美恵子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,64,Home
1,,餅田千佳,3,■,■,■,,,20,8,1,40.0,2.67,0,0,0,-,1,0.33,15,2,0,7,22.3,16,9.0,0.0,56.2,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
2,,松永真果,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
3,,大久保梨紗,3,■,■,■,,,19,11,1,57.9,3.67,2,2,0,100.0,1,0.33,10,1,0,2,15.0,8,2.0,0.0,25.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
4,,時長真菜,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
7,,東山由香,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,2,0.67,7,0,0,4,14.3,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
8,L,足立史織,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
9,,松下琴美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
11,,佐藤奈美,3,■,■,■,,,18,9,1,50.0,3.00,0,0,0,-,4,1.33,8,1,0,5,28.1,1,0.0,0.0,0.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
12,,砂田遥,1,,□,,,,5,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
13,,鈴木未来,3,■,■,■,,,8,2,1,25.0,0.67,0,0,0,-,0,-,14,0,0,9,16.1,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
14,,清水亜寿里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
15,,川上真央,3,■,■,■,,,19,9,4,47.4,3.00,1,0,0,0.0,0,-,17,4,0,5,27.4,10,8.0,0.0,80.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,64,Away
1,,上岡奈々瀬,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
2,,坂本久美子,3,■,■,■,,,6,2,0,33.3,0.67,0,0,0,-,1,0.33,8,1,0,3,19.4,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
3,,福田優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
4,,木村亜沙美,3,■,■,■,,,33,9,0,27.3,3.00,0,0,0,-,3,1.00,7,1,1,0,11.4,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
5,L,山下麻衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
7,,梅野早也佳,3,■,■,■,,,24,8,0,33.3,2.67,0,0,0,-,1,0.33,9,1,1,2,14.4,1,0.0,0.0,0.0,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
8,,丸山香菜子,3,■,■,■,,,31,3,2,9.7,1.00,1,0,0,0.0,0,-,7,0,0,3,10.7,27,14.0,0.0,51.9,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
9,,松田亜也,3,■,■,■,,,15,5,1,33.3,1.67,0,0,0,-,0,-,9,1,0,1,11.7,8,2.0,0.0,25.0,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
10,,山口有香,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
11,,永溝友美子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
12,,城奈津希,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
13,,和多桃子,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,10,0,0,3,7.5,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
15,L,久保みゆき,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,16.0,0.0,59.3,706,2009-11-28,2009,11,28,,大矢野総合体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,74,Home
1,,木村有希,3,■,■,■,,,20,7,0,35.0,2.33,0,0,0,-,1,0.33,7,0,0,1,3.6,14,8.0,0.0,57.1,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
3,,佐々木侑,3,■,■,■,,,23,11,2,47.8,3.67,4,1,2,25.0,2,0.67,13,1,1,6,17.7,2,2.0,0.0,100.0,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
4,,天野ゆかり,1,,,□,,,8,2,1,25.0,2.00,0,0,0,-,0,-,1,0,1,0,0.0,2,1.0,0.0,50.0,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
5,,山田友香,1,,,□,,,5,2,0,40.0,2.00,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
7,,徳川恵理,3,■,■,■,,,7,5,0,71.4,1.67,0,0,0,-,3,1.00,13,1,0,4,13.8,1,1.0,0.0,100.0,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
8,,中野清香,3,■,■,■,,,38,17,3,44.7,5.67,5,1,2,20.0,1,0.33,13,0,4,4,7.7,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
9,,寺沢美香,2,■,■,,,,8,3,0,37.5,1.50,0,0,0,-,2,1.00,5,0,0,4,20.0,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
12,,星亜矢子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
13,,黒川朝加,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
15,L,横江千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,33,23.0,0.0,69.7,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
16,,松野由香,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,0,-,17,0,2,7,10.3,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
17,,新城友美,1,,,■,,,6,3,1,50.0,3.00,0,0,0,-,1,1.00,4,0,0,3,18.8,0,0.0,0.0,-,706,2009-11-28,2009,11,28,,大矢野総合体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,浅井朝規,3,0,3,Win,74,Away
1,,竹村由紀子,3,■,■,■,,,16,2,2,12.5,0.67,2,0,0,0.0,0,-,3,0,0,1,8.3,13,6.0,0.0,46.2,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
2,,宮川紗麻亜,3,■,■,■,,,36,7,3,19.4,2.33,0,0,0,-,0,-,6,1,0,2,21.7,11,3.0,0.0,27.3,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
4,,桐井海千子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,6,0,0,4,16.7,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
5,L,長谷川理加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
6,,清水智子,3,■,■,■,,,20,4,3,20.0,1.33,0,0,0,-,0,-,3,0,0,0,0.0,11,5.0,0.0,45.5,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
7,L,村木満由子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,8.0,0.0,30.8,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
8,,黄秀京,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
9,,大田原真美,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
10,,山口弥緒,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
11,,星野由佳里,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,5,1.0,0.0,20.0,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
12,,山下みなみ,3,■,■,■,,,12,4,1,33.3,1.33,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
13,,安武三咲樹,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
14,,高橋美穂,3,■,■,■,,,8,3,0,37.5,1.00,0,0,0,-,1,0.33,5,0,1,1,5.0,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
16,,菊地めぐみ,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,57,Home
3,L,吉田あい,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,4.0,0.0,66.7,710,2009-11-29,2009,11,29,,宇土市民体育館,日立リヴァーレ,GSS東京サンビームズ,菅原貞敬,大平啓輔,3,0,3,Win,57,Away
5,,松浦麻琴,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,3,1.00,6,0,0,4,16.7,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,日立リヴァーレ,GSS東京サンビームズ,菅原貞敬,大平啓輔,3,0,3,Win,57,Away
6,,石田小枝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,日立リヴァーレ,GSS東京サンビームズ,菅原貞敬,大平啓輔,3,0,3,Win,57,Away
9,,藤崎朱里,3,■,■,■,,,14,7,0,50.0,2.33,0,0,0,-,1,0.33,13,0,1,3,5.8,3,1.0,0.0,33.3,710,2009-11-29,2009,11,29,,宇土市民体育館,日立リヴァーレ,GSS東京サンビームズ,菅原貞敬,大平啓輔,3,0,3,Win,57,Away
10,,山本友里恵,1,,□,,,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,710,2009-11-29,2009,11,29,,宇土市民体育館,日立リヴァーレ,GSS東京サンビームズ,菅原貞敬,大平啓輔,3,0,3,Win,57,Away
12,,遠井萌仁,3,□,□,□,,,6,0,1,0.0,-,0,0,0,-,0,-,3,1,1,1,35.0,5,4.0,0.0,80.0,710,2009-11-29,2009,11,29,,宇土市民体育館,日立リヴァーレ,GSS東京サンビームズ,菅原貞敬,大平啓輔,3,0,3,Win,57,Away
15,,城美鈴,3,■,■,■,,,31,15,1,48.4,5.00,1,0,1,0.0,1,0.33,11,3,0,5,33.2,17,12.0,0.0,70.6,710,2009-11-29,2009,11,29,,宇土市民体育館,日立リヴァーレ,GSS東京サンビームズ,菅原貞敬,大平啓輔,3,0,3,Win,57,Away
