No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
21,,水上真悠子,5,■,■,■,■,■,43,11,3,25.6,2.20,0,0,0,-,0,-,10,0,0,3,7.5,12,6.0,4.0,66.7,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,2,3,5,Lose,118,Home
3,L,佐藤円,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,8.0,6.0,55.0,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
4,,櫻井樹里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
5,,中田香澄,3,,□,□,■,,16,5,0,31.2,1.67,0,0,0,-,0,-,5,0,2,1,-5.0,2,1.0,1.0,75.0,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
6,,松尾由紀子,2,,,□,■,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
8,,田村愛美,5,■,■,■,□,■,4,0,0,0.0,-,0,0,0,-,0,-,13,0,0,3,5.8,0,0.0,0.0,-,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
9,,戸田さやか,5,■,■,■,■,■,24,10,0,41.7,2.00,0,0,0,-,1,0.20,20,2,2,6,15.0,1,0.0,1.0,50.0,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
10,,三澤未憂,2,,□,,,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,1,0.0,0.0,0.0,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
11,L,森寿実子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
12,,佐藤梨夏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
14,,丹野瑞希,5,■,■,■,□,■,42,8,1,19.0,1.60,0,0,0,-,1,0.20,11,0,0,5,11.4,4,1.0,1.0,37.5,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
15,,浅川希,5,■,■,■,■,■,62,19,6,30.6,3.80,0,0,0,-,2,0.40,15,1,2,6,13.3,71,44.0,14.0,71.8,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
16,,江川優貴,5,■,■,■,■,■,71,21,4,29.6,4.20,6,2,0,33.3,0,-,18,0,3,2,-1.4,0,0.0,0.0,-,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
17,,柳沢紫子,5,■,■,■,■,■,29,6,1,20.7,1.20,0,0,0,-,7,1.40,15,1,0,4,13.3,0,0.0,0.0,-,819,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,3,2,5,Win,118,Away
2,,平川里菜,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,11,1,1,2,11.4,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
3,,矢口紗友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
4,,中西萌恵,3,■,■,■,,,21,8,2,38.1,2.67,0,0,0,-,1,0.33,12,0,0,5,10.4,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
5,L,寺田遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
6,,松村美穂,3,□,□,□,,,6,1,0,16.7,0.33,0,0,0,-,0,-,3,0,0,0,0.0,4,2.0,1.0,62.5,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
7,,山本紗良,3,■,■,■,,,27,6,2,22.2,2.00,0,0,0,-,5,1.67,9,0,2,2,0.0,1,0.0,0.0,0.0,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
8,,坂根朱里,2,,■,□,,,8,1,2,12.5,0.50,3,0,1,0.0,0,-,5,1,0,2,30.0,2,2.0,0.0,100.0,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
9,,張歓歓,2,■,,■,,,22,6,0,27.3,3.00,0,0,0,-,0,-,8,0,1,0,-3.1,3,1.0,0.0,33.3,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
10,,林仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
13,,原田茉由,3,■,■,■,,,13,3,0,23.1,1.00,0,0,0,-,0,-,10,1,0,3,17.5,14,3.0,4.0,35.7,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
15,,不破沙耶佳,3,■,■,■,,,40,8,4,20.0,2.67,3,2,0,66.7,0,-,11,1,1,4,15.9,26,9.0,7.0,48.1,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
17,L,南涼音,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,8.0,4.0,66.7,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
22,,入江彩水,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,大阪スーペリアーズ,柏エンゼルクロス,平上帆澄,,0,0,0,Lose,0,Home
1,L,鈴木遥,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
3,,山本直美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
4,,石川綾菜,2,■,■,,,,24,5,4,20.8,2.50,0,0,0,-,1,0.50,6,0,4,0,-16.7,3,2.0,0.0,66.7,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
5,,田中実季,3,■,■,■,,,32,9,4,28.1,3.00,2,0,1,0.0,0,-,16,0,0,8,12.5,24,6.0,8.0,41.7,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
6,,黒木麻衣,3,■,■,□,,,3,2,1,66.7,0.67,0,0,0,-,1,0.33,10,1,0,3,17.5,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
8,,末代真歩,3,■,■,■,,,22,10,1,45.5,3.33,0,0,0,-,4,1.33,9,0,1,2,2.8,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
9,,高桑裕恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
10,,楠木舞美子,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
11,,萩原希,3,■,■,■,,,20,7,0,35.0,2.33,0,0,0,-,1,0.33,8,0,1,2,3.1,12,5.0,3.0,54.2,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
12,,齊藤葉月,2,,□,■,,,18,5,1,27.8,2.50,0,0,0,-,0,-,9,1,0,5,25.0,5,5.0,0.0,100.0,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
14,L,鶴ヶ崎佳寿葉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,10.0,7.0,67.5,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
16,,名原寧音,2,,□,■,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
17,,小清水茉弥,3,■,■,■,,,20,8,1,40.0,2.67,0,0,0,-,1,0.33,13,2,1,4,21.2,0,0.0,0.0,-,820,2017-12-02,2017,12,02,,おおきにアリーナ舞洲,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,0,0,0,Win,0,Away
1,L,鈴木遥,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
2,,城野真衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
4,,石川綾菜,3,■,■,■,,,35,10,2,28.6,3.33,0,0,0,-,0,-,15,0,1,2,1.7,12,6.0,4.0,66.7,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
5,,田中実季,3,■,■,■,,,31,13,0,41.9,4.33,0,0,0,-,3,1.00,9,1,2,2,11.1,10,4.0,2.0,50.0,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
6,,黒木麻衣,3,■,■,■,,,4,1,1,25.0,0.33,0,0,0,-,1,0.33,14,2,0,3,19.6,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
8,,末代真歩,3,■,■,■,,,17,9,0,52.9,3.00,0,0,0,-,1,0.33,6,0,0,2,8.3,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
9,,高桑裕恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
10,,楠木舞美子,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,1,0,3,25.0,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
11,,萩原希,3,■,■,■,,,19,4,1,21.1,1.33,0,0,0,-,2,0.67,9,1,0,2,16.7,11,5.0,5.0,68.2,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
12,,齊藤葉月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
13,,木村汐里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
14,L,鶴ヶ崎佳寿葉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,11.0,3.0,89.3,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
16,,名原寧音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
17,,小清水茉弥,3,■,■,■,,,16,7,1,43.8,2.33,0,0,0,-,1,0.33,13,1,1,1,7.7,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,柏エンゼルクロス,ブレス浜松,岩下忠正,吉川三博,3,0,3,Win,69,Home
1,,熊本比奈,3,□,□,□,,,11,2,1,18.2,0.67,0,0,0,-,0,-,4,0,0,1,6.2,4,2.0,2.0,75.0,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
5,,菅井美貴,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
6,,柴小屋志織,3,■,■,■,,,17,5,1,29.4,1.67,0,0,0,-,0,-,7,0,0,3,10.7,1,0.0,1.0,50.0,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
7,L,徳田亜留美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,13.0,7.0,61.1,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
8,,菅原麻衣,3,■,■,■,,,40,8,2,20.0,2.67,2,0,0,0.0,1,0.33,8,0,1,0,-3.1,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
10,,多田遥,3,■,■,■,,,31,9,3,29.0,3.00,3,0,1,0.0,3,1.00,6,0,1,0,-4.2,2,1.0,0.0,50.0,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
11,,加藤彩夏,3,■,■,■,,,11,2,0,18.2,0.67,0,0,0,-,0,-,9,0,1,2,2.8,21,9.0,6.0,57.1,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
13,,高橋美桜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
15,L,小松沙季,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
18,,春田詩織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
20,,澁谷美妃,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,9,3.0,3.0,50.0,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
21,,水上真悠子,3,■,■,■,,,33,8,5,24.2,2.67,0,0,0,-,0,-,7,1,0,0,14.3,4,2.0,0.0,50.0,821,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,ブレス浜松,柏エンゼルクロス,藤原道生,相田好美,0,3,3,Lose,69,Away
2,,平川里菜,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,0.0,0.0,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
3,,矢口紗友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
4,,中西萌恵,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,0,-,9,0,1,2,2.8,1,1.0,0.0,100.0,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
5,L,寺田遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
6,,松村美穂,3,■,■,□,,,4,0,0,0.0,-,0,0,0,-,0,-,5,1,1,2,25.0,12,3.0,3.0,37.5,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
7,,山本紗良,3,■,■,■,,,28,8,0,28.6,2.67,0,0,0,-,0,-,10,0,0,2,5.0,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
8,,坂根朱里,2,□,□,,,,6,0,0,0.0,-,1,0,0,0.0,0,-,1,0,0,0,0.0,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
9,,張歓歓,3,■,■,■,,,26,9,2,34.6,3.00,0,0,0,-,0,-,9,1,0,3,19.4,4,2.0,0.0,50.0,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
10,,林仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
13,,原田茉由,3,□,□,■,,,5,1,2,20.0,0.33,0,0,0,-,0,-,4,0,1,2,6.2,18,8.0,2.0,50.0,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
15,,不破沙耶佳,3,■,■,■,,,29,7,5,24.1,2.33,3,0,0,0.0,0,-,5,1,0,0,20.0,14,6.0,1.0,46.4,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
17,L,南涼音,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,7.0,0.0,41.2,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
22,,入江彩水,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,平上帆澄,,0,3,3,Lose,62,Home
3,L,佐藤円,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,9.0,0.0,56.2,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
4,,櫻井樹里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
5,,中田香澄,3,□,□,□,,,12,4,1,33.3,1.33,0,0,0,-,0,-,5,1,0,1,25.0,1,0.0,0.0,0.0,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
6,,松尾由紀子,2,,□,□,,,0,0,0,-,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
8,,田村愛美,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,1,0.33,15,3,0,1,21.7,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
9,,戸田さやか,3,■,■,■,,,6,1,0,16.7,0.33,0,0,0,-,3,1.00,16,1,2,11,20.3,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
10,,三澤未憂,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,4,3.0,1.0,87.5,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
11,L,森寿実子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
12,,佐藤梨夏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
14,,丹野瑞希,3,■,■,■,,,16,3,0,18.8,1.00,0,0,0,-,0,-,8,0,1,3,6.2,1,0.0,0.0,0.0,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
15,,浅川希,3,■,■,■,,,26,11,1,42.3,3.67,0,0,0,-,1,0.33,14,2,0,7,26.8,20,14.0,2.0,75.0,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
16,,江川優貴,3,■,■,■,,,30,13,3,43.3,4.33,4,1,1,25.0,2,0.67,6,0,2,1,-4.2,0,0.0,0.0,-,822,2017-12-03,2017,12,03,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,0,3,Win,62,Away
