No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
3,,木村友里,3,■,■,■,,,39,10,0,25.6,3.33,3,0,0,0.0,1,0.33,18,0,0,5,6.9,23,4.0,10.0,39.1,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
5,,浅川希,3,■,■,■,,,26,5,2,19.2,1.67,0,0,0,-,1,0.33,3,0,1,1,0.0,25,9.0,13.0,62.0,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
6,,松尾由紀子,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
8,,田村愛美,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,8,0,0,1,3.1,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
9,,戸田さやか,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
10,,柳沢紫子,3,■,■,■,,,11,1,2,9.1,0.33,0,0,0,-,0,-,8,0,1,1,0.0,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
11,L,森寿実子,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,2.0,50.0,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
12,,丹野瑞希,3,□,□,□,,,2,1,0,50.0,0.33,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
13,,本間有貴,3,■,■,■,,,18,9,1,50.0,3.00,0,0,0,-,2,0.67,7,0,0,4,14.3,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
17,,伊藤摩耶,1,,,□,,,1,0,1,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
19,,菅原里奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
20,L,福田有里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2019-02-10,2019,02,10,,みどり市民体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,新垣裕太,3,0,3,Win,92,Away
1,,田代麻樹,4,■,■,■,■,,13,8,0,61.5,2.00,0,0,0,-,4,1.00,9,0,0,0,0.0,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
3,,今井里美,4,■,■,■,■,,49,15,1,30.6,3.75,3,1,0,33.3,0,-,16,0,0,1,1.6,15,7.0,2.0,53.3,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
4,,吉井奎乃,4,■,■,■,■,,37,12,2,32.4,3.00,5,0,1,0.0,1,0.25,14,0,0,1,1.8,50,21.0,13.0,55.0,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
5,,山本裕香,4,■,■,■,■,,43,20,4,46.5,5.00,0,0,0,-,5,1.25,16,1,1,7,15.6,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
8,,岩永明奈,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
9,,本間真樹子,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,0,-,15,0,0,2,3.3,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
10,,中村早紀子,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,2,2.0,0.0,100.0,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
11,,佐々木美帆,4,■,■,■,■,,20,8,1,40.0,2.00,0,0,0,-,2,0.50,17,0,0,1,1.5,1,1.0,0.0,100.0,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
12,,井上実咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
13,L,岡田倫奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
14,,佐野遥香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
15,,齊藤望,2,,,□,□,,8,1,0,12.5,0.50,1,0,0,0.0,2,1.00,2,0,1,0,-12.5,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
16,L,目加田莉央,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,7.0,5.0,73.1,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
18,,浜田栞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,1,4,Win,98,Home
1,,北川海育,4,■,■,■,■,,20,7,0,35.0,1.75,0,0,0,-,3,0.75,10,0,0,2,5.0,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
3,,磯部成里,4,■,■,■,■,,13,3,2,23.1,0.75,0,0,0,-,2,0.50,14,0,1,6,8.9,1,1.0,0.0,100.0,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
4,,長谷川侑南,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
5,L,藤田萠英,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,6.0,0.0,75.0,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
6,,吉里遥,4,□,□,□,□,,24,8,2,33.3,2.00,1,1,0,100.0,0,-,5,0,0,0,0.0,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
7,,馬渡晴菜,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,8,1,0,3,21.9,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
8,,吉本梓穂,2,□,,,□,,9,1,0,11.1,0.50,0,0,0,-,0,-,4,0,0,1,6.2,7,4.0,3.0,78.6,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
9,,佐藤愛美,4,■,■,■,■,,44,18,1,40.9,4.50,2,0,0,0.0,1,0.25,8,0,2,0,-6.2,2,0.0,2.0,50.0,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
10,,山内佑里子,4,■,■,■,■,,35,13,4,37.1,3.25,0,0,0,-,0,-,13,0,0,2,3.8,11,8.0,1.0,77.3,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
11,,中田唯香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
12,,谷岡初生,1,,,,□,,3,1,0,33.3,1.00,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
14,,西田智美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
15,,斉藤有香,4,■,■,■,■,,36,15,2,41.7,3.75,0,0,0,-,0,-,19,0,1,6,6.6,66,41.0,13.0,72.0,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
17,L,土岡真央,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2019-02-10,2019,02,10,,岐阜メモリアルセンター ふれ愛ドーム ,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,1,3,4,Lose,98,Away
1,,北川海育,3,■,■,■,,,16,14,0,87.5,4.67,0,0,0,-,1,0.33,19,2,1,9,21.1,2,2.0,0.0,100.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
3,,磯部成里,2,■,■,,,,5,3,0,60.0,1.50,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
4,,長谷川侑南,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
5,L,藤田萠英,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,3.0,0.0,60.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
6,,吉里遥,2,,□,■,,,16,6,1,37.5,3.00,3,0,1,0.0,0,-,4,0,1,2,6.2,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
7,,馬渡晴菜,2,,□,■,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
8,,吉本梓穂,3,□,■,■,,,14,6,2,42.9,2.00,2,2,0,100.0,0,-,11,0,1,4,6.8,18,11.0,3.0,69.4,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
9,,佐藤愛美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
10,,山内佑里子,1,■,,,,,9,4,1,44.4,4.00,0,0,0,-,0,-,4,1,0,2,37.5,9,0.0,2.0,11.1,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
11,,中田唯香,2,■,■,,,,8,3,3,37.5,1.50,1,0,1,0.0,0,-,11,1,1,5,18.2,3,1.0,0.0,33.3,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
12,,谷岡初生,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
14,,西田智美,2,,□,■,,,8,2,1,25.0,1.00,0,0,0,-,1,0.50,4,0,1,1,0.0,1,0.0,1.0,50.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
15,,斉藤有香,3,■,■,■,,,28,11,1,39.3,3.67,2,1,0,50.0,0,-,10,2,1,3,25.0,7,3.0,2.0,57.1,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
17,L,土岡真央,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大野石油広島オイラーズ,大阪スーペリアーズ,原秀治,鈴木輝,3,0,3,Win,57,Home
1,,梅木夢乃,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,7,0,2,1,-3.6,1,0.0,0.0,0.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
3,,矢口紗友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
5,,寺田遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
8,,坂根朱里,3,■,■,■,,,13,2,1,15.4,0.67,0,0,0,-,2,0.67,7,0,1,1,0.0,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
9,,張歓歓,3,■,■,■,,,31,9,1,29.0,3.00,5,0,0,0.0,0,-,7,1,0,3,25.0,8,4.0,0.0,50.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
13,,原田茉由,3,■,■,■,,,10,4,1,40.0,1.33,0,0,0,-,0,-,11,1,0,4,18.2,18,8.0,4.0,55.6,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
14,L,須田美南,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,5.0,7.0,34.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
15,,不破沙耶佳,3,■,■,■,,,31,7,4,22.6,2.33,9,4,3,44.4,1,0.33,10,1,1,6,22.5,10,5.0,2.0,60.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
16,,松村美空,3,■,■,■,,,7,0,1,0.0,-,1,0,0,0.0,0,-,8,1,1,2,15.6,1,0.0,0.0,0.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
18,,園田乃菜,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,1.0,25.0,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
20,,岩本梨音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
21,,武藤琴音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2019-02-16,2019,02,16,,柏市中央体育館,大阪スーペリアーズ,大野石油広島オイラーズ,平上帆澄,,0,3,3,Lose,57,Away
2,,鈴木千織,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
5,,権藤玲奈,3,■,■,■,,,44,15,3,34.1,5.00,13,4,3,30.8,0,-,12,0,0,5,10.4,5,3.0,1.0,70.0,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
7,,後藤真利,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
8,,松尾妃七菜,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,8,0,1,0,-3.1,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
9,,廣田唯,3,■,■,■,,,9,3,0,33.3,1.00,0,0,0,-,1,0.33,6,1,0,5,37.5,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
11,,小川古都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
12,,石山綺里,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
14,L,田戸美咲,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,6.0,1.0,72.2,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
16,,梅木瞳,3,■,■,■,,,17,10,1,58.8,3.33,0,0,0,-,1,0.33,6,0,0,1,4.2,1,0.0,0.0,0.0,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
18,,浅野美波,3,■,■,■,,,28,11,3,39.3,3.67,0,0,0,-,1,0.33,9,0,1,1,0.0,17,11.0,3.0,73.5,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
19,,吉田伽那,3,■,■,■,,,12,5,1,41.7,1.67,0,0,0,-,0,-,15,2,2,4,16.7,33,19.0,4.0,63.6,781,2019-02-16,2019,02,16,,柏市中央体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,69,Home
1,,北村果穂,2,□,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,0,2,16.7,1,0.0,0.0,0.0,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
2,,江川優貴,3,■,■,■,,,45,20,4,44.4,6.67,3,1,2,33.3,0,-,14,0,3,0,-5.4,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
3,,木村友里,3,■,■,■,,,14,6,1,42.9,2.00,0,0,0,-,0,-,10,0,0,2,5.0,33,18.0,6.0,63.6,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
5,,浅川希,3,■,■,■,,,21,12,1,57.1,4.00,0,0,0,-,1,0.33,6,2,2,2,33.3,16,8.0,2.0,56.2,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
6,,松尾由紀子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
8,,田村愛美,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,11,2,0,2,22.7,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
9,,戸田さやか,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
10,,柳沢紫子,3,■,■,■,,,7,4,0,57.1,1.33,0,0,0,-,4,1.33,19,1,0,7,14.5,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
11,L,森寿実子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,5.0,1.0,68.8,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
12,,丹野瑞希,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
13,,本間有貴,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,1,0.33,6,0,1,2,4.2,2,2.0,0.0,100.0,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
17,,伊藤摩耶,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,1.0,0.0,100.0,781,2019-02-16,2019,02,16,,柏市中央体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,69,Away
