No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
3,,鈴木日葵,3,■,■,■,,,16,6,0,37.5,2.00,0,0,0,-,0,-,12,1,0,2,12.5,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
5,,田中瑠奈,3,■,■,■,,,27,5,1,18.5,1.67,2,0,0,0.0,2,0.67,15,0,1,4,5.0,13,8.0,2.0,69.2,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
6,,古市彩音,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,2,0.67,9,0,0,3,8.3,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
7,,寺坂茜,3,□,□,□,,,10,1,1,10.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
8,,斉藤千佳,3,■,■,■,,,31,10,1,32.3,3.33,0,0,0,-,1,0.33,11,0,0,1,2.3,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
9,,上地野乃香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
10,,新井祥,2,■,■,,,,14,3,1,21.4,1.50,0,0,0,-,0,-,10,0,1,3,5.0,14,6.0,5.0,60.7,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
11,,坂本陽菜,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
13,,愛宕諒子,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
14,,伊藤きわ美,3,□,□,■,,,31,11,1,35.5,3.67,0,0,0,-,1,0.33,7,1,0,1,17.9,10,6.0,1.0,65.0,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
15,,石川梨奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
16,,安福若菜,3,■,■,■,,,24,9,2,37.5,3.00,0,0,0,-,2,0.67,6,0,1,0,-4.2,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,78,Home
3,,播磨若奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
6,L,松川美咲,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,15.0,3.0,71.7,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
7,,平井裕菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
9,L,和田法子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
10,,多田遥,3,■,■,■,,,34,6,3,17.6,2.00,10,1,2,10.0,0,-,5,0,0,2,10.0,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
11,,加藤彩夏,3,■,■,■,,,21,4,2,19.0,1.33,0,0,0,-,0,-,14,0,1,2,1.8,13,6.0,4.0,61.5,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
12,,高田真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
14,,藤原ちひろ,3,■,■,■,,,21,4,2,19.0,1.33,0,0,0,-,1,0.33,9,1,1,1,11.1,1,1.0,0.0,100.0,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
15,,勝呂詩保,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
16,,山本悠維,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
21,,水上真悠子,3,■,■,■,,,66,10,2,15.2,3.33,4,1,0,25.0,2,0.67,9,1,0,4,22.2,30,10.0,12.0,53.3,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
22,,島原玖南,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,3,1.00,7,0,3,1,-7.1,0,0.0,0.0,-,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
23,,浅野奈菜,3,■,■,■,,,18,5,0,27.8,1.67,0,0,0,-,1,0.33,6,0,1,0,-4.2,3,2.0,1.0,83.3,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
25,,小川祐奈,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,1.0,50.0,778,2020-02-02,2020,02,02,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,78,Away
1,,北村果穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
2,,江川優貴,4,■,■,■,■,,45,19,3,42.2,4.75,5,0,1,0.0,2,0.50,12,0,0,1,2.1,1,0.0,0.0,0.0,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
3,,木村友里,4,■,■,■,■,,35,9,3,25.7,2.25,3,1,0,33.3,0,-,7,0,0,0,0.0,16,12.0,1.0,78.1,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
5,,浅川希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
8,,田村愛美,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,19,0,0,1,1.3,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
10,,柳沢紫子,4,■,■,■,■,,19,4,1,21.1,1.00,0,0,0,-,3,0.75,12,0,1,3,4.2,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
11,L,森寿実子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,13.0,1.0,84.4,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
12,,榎本里歩,4,■,■,■,■,,43,5,2,11.6,1.25,1,0,0,0.0,0,-,14,2,2,4,17.9,38,20.0,9.0,64.5,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
13,,本間有貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
15,,投野ひかる,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
16,,宮本菜月,3,□,□,□,,,8,2,1,25.0,0.67,1,0,1,0.0,2,0.67,2,0,0,0,0.0,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
17,,伊藤摩耶,4,■,■,■,■,,20,6,1,30.0,1.50,0,0,0,-,2,0.50,18,2,1,6,18.1,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
18,,藤原真理子,3,,□,□,□,,29,11,3,37.9,3.67,3,1,1,33.3,0,-,4,0,0,1,6.2,9,6.0,1.0,72.2,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
19,,菅原里奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,3,1,4,Win,97,Home
2,,小坂亜未,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
3,L,水谷真友,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,9.0,3.0,80.8,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
4,,佐々木里菜,4,□,□,■,■,,3,2,0,66.7,0.50,0,0,0,-,0,-,9,0,1,3,5.6,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
5,,高橋愛未,4,■,■,■,■,,47,7,3,14.9,1.75,2,0,0,0.0,2,0.50,18,1,1,7,13.9,36,20.0,7.0,65.3,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
6,,岸村恵実,4,■,■,■,■,,26,10,1,38.5,2.50,0,0,0,-,3,0.75,12,0,0,1,2.1,3,0.0,1.0,16.7,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
7,,平岡みさと,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
8,L,石井彩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
10,,常田美夢,4,□,□,■,■,,17,6,0,35.3,1.50,1,1,0,100.0,0,-,10,1,1,2,12.5,1,1.0,0.0,100.0,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
11,,平原果歩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
12,,綱田愛,3,□,,■,■,,23,10,0,43.5,3.33,0,0,0,-,1,0.33,10,0,0,2,5.0,4,2.0,1.0,62.5,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
14,,村山美佳,3,■,■,□,,,21,2,0,9.5,0.67,1,0,0,0.0,2,0.67,5,0,1,0,-5.0,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
15,,平野七菜,4,■,■,■,■,,33,9,2,27.3,2.25,0,0,0,-,1,0.25,14,1,2,2,7.1,27,17.0,7.0,75.9,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
16,,横田実穂,2,■,■,,,,2,2,0,100.0,1.00,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
17,,小茂田夏海,2,■,■,,,,7,1,1,14.3,0.50,0,0,0,-,1,0.50,5,0,0,0,0.0,2,1.0,1.0,75.0,779,2020-02-08,2020,02,08,広島県,猫田記念体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,1,3,4,Lose,97,Away
2,,松浦未波,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,21,1,2,5,8.3,1,0.0,0.0,0.0,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
3,,有川由季乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
4,L,平岩沙紀,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,17.0,1.0,72.9,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
5,,色摩知巳,5,■,■,■,■,■,58,24,0,41.4,4.80,1,0,0,0.0,0,-,14,0,2,3,1.8,4,2.0,0.0,50.0,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
15,,吉里遥,5,■,■,■,■,■,43,12,4,27.9,2.40,4,0,2,0.0,1,0.20,18,1,2,6,11.1,3,2.0,0.0,66.7,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
16,,西條華子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,1,0,1,125.0,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
18,,及川佑加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
19,,大原萌,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,5,1.0,0.0,20.0,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
20,,鬼塚雛子,5,■,■,■,■,■,26,6,3,23.1,1.20,0,0,0,-,1,0.20,13,0,0,3,5.8,48,29.0,7.0,67.7,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
21,,張心穆意,5,■,■,■,■,■,39,11,1,28.2,2.20,0,0,0,-,4,0.80,20,2,1,3,12.5,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
24,L,前村明里,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
25,,賀谷明日光,2,■,■,,,,8,2,0,25.0,1.00,0,0,0,-,1,0.50,3,0,1,1,0.0,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
27,,山本紗貴,4,,□,■,■,■,19,9,1,47.4,2.25,0,0,0,-,0,-,11,0,0,3,6.8,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
29,,勝見咲子,1,□,,,,,1,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,縄田香世子,3,2,5,Win,113,Home
2,,中野祐希,2,,,,□,■,15,9,1,60.0,4.50,1,0,0,0.0,0,-,3,0,1,1,0.0,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
3,,播磨若奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
6,L,松川美咲,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,14.0,6.0,73.9,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
9,,和田法子,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
10,,多田遥,4,■,■,■,■,,46,11,2,23.9,2.75,2,0,0,0.0,1,0.25,16,2,3,4,14.1,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
11,,加藤彩夏,5,■,■,■,■,■,36,12,2,33.3,2.40,0,0,0,-,0,-,22,0,2,10,9.1,29,15.0,6.0,62.1,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
12,,高田真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
14,,藤原ちひろ,5,■,■,■,■,■,29,11,0,37.9,2.20,1,0,0,0.0,2,0.40,12,0,0,3,6.2,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
16,,山本悠維,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
21,,水上真悠子,5,■,■,■,■,■,44,12,4,27.3,2.40,2,0,0,0.0,0,-,14,1,1,2,8.9,37,15.0,9.0,52.7,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
22,,島原玖南,5,■,■,■,■,■,4,4,0,100.0,0.80,0,0,0,-,0,-,13,0,1,2,1.9,1,0.0,0.0,0.0,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
23,,浅野奈菜,5,■,■,■,■,■,17,5,2,29.4,1.00,0,0,0,-,2,0.40,16,0,2,4,3.1,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
25,,小川祐奈,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,2.0,1.0,62.5,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
26,L,中道香名子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,780,2020-02-08,2020,02,08,広島県,猫田記念体育館,ブレス浜松,GSS東京サンビームズ,濱田義弘,三島静香,2,3,5,Lose,113,Away
1,,北川海育,3,■,■,■,,,25,12,2,48.0,4.00,0,0,0,-,2,0.67,8,0,1,3,6.2,0,0.0,0.0,-,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
2,,大西真咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
3,,磯部成里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
4,,長谷川侑南,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,16,1,1,6,14.1,0,0.0,0.0,-,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
7,,坂口莉乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
8,,吉本梓穂,3,□,■,■,,,19,2,3,10.5,0.67,0,0,0,-,0,-,12,0,1,4,6.2,19,11.0,4.0,68.4,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
9,,佐藤愛美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
10,,山内佑里子,3,■,■,■,,,29,11,2,37.9,3.67,1,0,0,0.0,1,0.33,10,1,0,4,20.0,21,14.0,4.0,76.2,781,2020-02-08,2020,02,08,広島県,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,鈴木輝,内田役子,3,0,3,Win,73,Home
