No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
7,,田巻由貴子,4,■,■,■,■,,11,5,0,45.5,1.25,0,0,0,-,2,0.50,16,0,1,4,6.2,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,健祥会レッドハーツ,仙台ベルフィーユ,谷口由美恵,,3,1,4,Win,101,Home
10,L,定別當彩,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12.0,0.0,63.2,908,2012-02-26,2012,02,26,,富谷スポーツセンター,健祥会レッドハーツ,仙台ベルフィーユ,谷口由美恵,,3,1,4,Win,101,Home
11,,松田直子,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,10,8.0,0.0,80.0,908,2012-02-26,2012,02,26,,富谷スポーツセンター,健祥会レッドハーツ,仙台ベルフィーユ,谷口由美恵,,3,1,4,Win,101,Home
12,,長野友紀,4,■,■,■,■,,47,25,2,53.2,6.25,2,1,1,50.0,0,-,11,1,3,3,14.1,21,9.0,0.0,42.9,908,2012-02-26,2012,02,26,,富谷スポーツセンター,健祥会レッドハーツ,仙台ベルフィーユ,谷口由美恵,,3,1,4,Win,101,Home
15,,滝沢ひとみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,健祥会レッドハーツ,仙台ベルフィーユ,谷口由美恵,,3,1,4,Win,101,Home
1,,大須賀咲香,4,■,■,■,■,,21,6,1,28.6,1.50,0,0,0,-,1,0.25,14,0,1,6,10.7,32,16.0,0.0,50.0,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
2,,雨堤みなみ,4,□,■,■,■,,31,8,0,25.8,2.00,2,0,0,0.0,1,0.25,15,2,0,7,22.3,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
3,,芳賀小梨絵,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,10,1,0,4,18.0,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
5,,高橋潤子,4,■,■,■,■,,12,5,0,41.7,1.25,0,0,0,-,2,0.50,8,0,0,6,18.8,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
6,,王亜辰,1,■,,,,,10,3,0,30.0,3.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
8,,中野清香,4,■,■,■,■,,52,18,4,34.6,4.50,7,1,2,14.3,0,-,21,0,2,9,10.7,9,7.0,0.0,77.8,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
9,L,三浦知愛,3,,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,15.0,0.0,65.2,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
10,,上村麻衣,4,■,■,■,■,,23,11,0,47.8,2.75,0,0,0,-,1,0.25,15,1,1,6,15.3,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
11,,三友歩美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
12,,板橋恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
13,L,大内世莉香,2,●,,,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,9.0,0.0,69.2,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
14,,渡邉愛以,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
15,,佐々木香織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,908,2012-02-26,2012,02,26,,富谷スポーツセンター,仙台ベルフィーユ,健祥会レッドハーツ,板橋恵,古川靖志,1,3,4,Lose,101,Away
2,,渡邊彩,3,■,■,■,,,14,6,2,42.9,2.00,0,0,0,-,1,0.33,10,1,1,5,20.5,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
3,,佐々木侑,3,■,■,■,,,29,13,1,44.8,4.33,8,2,0,25.0,0,-,8,0,0,2,6.2,2,2.0,0.0,100.0,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
4,,天野ゆかり,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
6,,佐々木萌,3,■,■,■,,,45,12,3,26.7,4.00,8,0,1,0.0,0,-,13,1,1,2,10.0,17,8.0,0.0,47.1,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
9,,寺沢美香,3,■,■,■,,,15,6,0,40.0,2.00,0,0,0,-,5,1.67,11,2,0,5,25.9,2,1.0,0.0,50.0,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
10,,北上夏希,3,■,■,■,,,21,9,1,42.9,3.00,3,1,1,33.3,0,-,9,0,0,1,2.8,15,9.0,0.0,60.0,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
13,,酢田眞実,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,1,1,0,40.0,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
15,L,横江千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,13.0,0.0,68.4,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
16,,松野由香,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,20,3,3,5,18.3,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
17,,新城友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
18,,嶋村菜都美,1,,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,日高節夫,3,0,3,Win,72,Home
3,L,大場知英,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,10.0,0.0,66.7,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
5,,松山美華,3,■,■,■,,,15,5,1,33.3,1.67,0,0,0,-,1,0.33,10,3,1,1,30.5,24,16.0,0.0,66.7,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
6,,長岡藍,3,□,□,□,,,6,2,0,33.3,0.67,0,0,0,-,1,0.33,9,0,1,6,16.7,10,6.0,0.0,60.0,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
8,,岩本理恵,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,1.0,0.0,50.0,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
10,,山口弥緒,2,□,,□,,,6,2,0,33.3,1.00,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
11,,酒井優希,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,10,0,0,3,7.5,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
12,,山下みなみ,3,■,■,■,,,18,5,0,27.8,1.67,0,0,0,-,3,1.00,6,0,1,2,8.3,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
14,,見崎真琴,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,1,0,1,52.5,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
15,,鈴木亜矢子,3,■,■,■,,,21,2,1,9.5,0.67,0,0,0,-,0,-,2,0,0,0,0.0,14,5.0,0.0,35.7,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
16,,菊地めぐみ,3,■,■,■,,,16,4,0,25.0,1.33,0,0,0,-,0,-,8,2,0,1,23.1,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
18,L,小岩美麻,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
19,,岡崎櫻,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1.0,0.0,100.0,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
21,,須江はるか,3,■,■,■,,,41,9,5,22.0,3.00,1,1,0,100.0,0,-,9,3,0,1,29.4,0,0.0,0.0,-,909,2012-02-26,2012,02,26,,柏市中央体育館,GSS東京サンビームズ,三洋電機レッドソア,佐々木雄司,笛木彰,0,3,3,Lose,72,Away
1,,田村真希,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
3,,岡村貴衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
4,,石橋ちとせ,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,1,1.0,0.0,100.0,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
5,,渡邊美菜,4,■,■,■,■,,11,7,0,63.6,1.75,0,0,0,-,2,0.50,9,0,0,4,11.1,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
6,,伊藤綾子,4,■,■,■,■,,17,4,0,23.5,1.00,0,0,0,-,1,0.25,13,0,0,3,5.8,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
7,,江森圭美,4,■,■,■,■,,51,15,5,29.4,3.75,1,0,0,0.0,3,0.75,19,2,1,5,15.0,30,25.0,0.0,83.3,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
8,,河野舞,4,□,□,□,□,,8,2,1,25.0,0.50,0,0,0,-,1,0.25,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
11,,丸山祐希,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,0,-,18,1,1,4,10.0,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
12,,佐藤舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
14,L,菅長愛子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,12.0,0.0,66.7,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
16,,鈴木悠佳子,4,■,■,■,■,,40,16,3,40.0,4.00,0,0,0,-,0,-,13,0,2,3,5.8,24,21.0,0.0,87.5,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
18,,佐藤由香,4,■,■,■,■,,33,10,3,30.3,2.50,0,0,0,-,2,0.50,10,0,4,2,5.0,15,9.0,0.0,60.0,910,2012-02-26,2012,02,26,,柏市中央体育館,柏エンゼルクロス,Befcoビービースターズ,片田瑞己,田中芽衣,1,3,4,Lose,97,Home
1,,門間希,4,■,■,■,■,,24,8,1,33.3,2.00,0,0,0,-,3,0.75,14,0,2,4,7.1,7,4.0,0.0,57.1,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
3,,山田友香,4,■,■,■,■,,54,17,2,31.5,4.25,4,0,0,0.0,1,0.25,14,1,1,2,9.3,25,17.0,0.0,68.0,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
5,,丸山裕子,4,■,■,■,■,,16,7,2,43.8,1.75,0,0,0,-,2,0.50,14,0,1,2,3.6,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
6,,渡辺佑梨子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
7,,栗田琴恵,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,22,0,0,1,1.1,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
8,L,佐藤みなみ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,20.0,0.0,76.9,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
10,,山崎望,4,■,■,■,■,,62,23,4,37.1,5.75,7,3,1,42.9,0,-,14,1,5,5,14.6,1,0.0,0.0,0.0,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
11,,松崎渉,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
12,,長池彩代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
13,L,眞鍋春佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
14,,田野倉穂美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
15,,藤野英恵,4,■,■,■,■,,25,6,3,24.0,1.50,0,0,0,-,0,-,18,1,0,3,8.6,23,14.0,0.0,60.9,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
16,,赤西喜代里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
17,,大谷牧子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,910,2012-02-26,2012,02,26,,柏市中央体育館,Befcoビービースターズ,柏エンゼルクロス,藤原道生,佐藤和也,3,1,4,Win,97,Away
1,,伊藤智美,4,■,■,■,■,,42,19,4,45.2,4.75,1,0,0,0.0,0,-,14,1,2,1,7.5,25,9.0,0.0,36.0,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
2,,徐潔,4,■,■,■,■,,28,14,1,50.0,3.50,0,0,0,-,0,-,8,1,0,3,19.4,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
3,,伊藤睦美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
4,,小菅真弓,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,3,0.75,17,1,1,4,10.6,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
5,,色摩知巳,4,□,□,□,□,,21,7,2,33.3,1.75,0,0,0,-,0,-,7,0,0,3,10.7,4,3.0,0.0,75.0,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
6,,井西彩乃,4,■,■,■,■,,45,10,3,22.2,2.50,0,0,0,-,1,0.25,19,0,0,10,13.2,41,24.0,0.0,58.5,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
7,,田中弓貴,4,■,■,■,■,,5,1,0,20.0,0.25,0,0,0,-,0,-,9,0,1,5,13.9,10,5.0,0.0,50.0,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
8,,松浦未波,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,4,25.0,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
9,,位田愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
11,,村上菜央,4,■,■,■,■,,18,5,1,27.8,1.25,0,0,0,-,2,0.50,12,2,2,5,25.4,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
13,,吉川ひかる,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
14,L,小島愛実,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,10.0,0.0,83.3,911,2012-02-26,2012,02,26,,嬉野市体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,107,Home
4,L,岩永麻里江,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,11.0,0.0,73.3,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
5,,札場多恵,1,□,,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,0.0,1,0.0,0.0,0.0,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
6,,佐々木夏希,4,■,■,■,■,,28,12,2,42.9,3.00,1,0,0,0.0,1,0.25,15,2,2,5,21.7,42,20.0,0.0,47.6,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
8,,足立史織,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
10,,遠藤りつこ,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,18,0,1,4,5.6,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
11,,佐藤奈美,4,■,■,■,■,,21,9,4,42.9,2.25,0,0,0,-,2,0.50,15,0,0,8,13.3,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
12,,砂田遥,4,■,■,■,■,,4,1,0,25.0,0.25,0,0,0,-,4,1.00,19,3,1,6,20.5,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
14,,清水亜寿里,2,■,■,,,,8,1,3,12.5,0.50,0,0,0,-,0,-,1,0,0,0,0.0,9,6.0,0.0,66.7,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
15,,川上真央,4,■,■,■,■,,75,35,4,46.7,8.75,27,9,2,33.3,2,0.50,13,0,1,3,5.8,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
16,,村松比呂子,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
18,,渡邊沙織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
19,,清水理央,4,□,□,■,■,,18,7,1,38.9,1.75,0,0,0,-,1,0.25,17,2,0,10,25.3,20,8.0,0.0,40.0,911,2012-02-26,2012,02,26,,嬉野市体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,前田幸介,3,1,4,Win,107,Away
3,,南桃加,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,11,0,0,4,9.1,0,0.0,0.0,-,912,2012-02-26,2012,02,26,,嬉野市体育館,日立リヴァーレ,埼玉上尾メディックス,濱田義弘,菅原貞敬,3,1,4,Win,99,Home
4,,江畑幸子,4,■,■,■,■,,62,41,4,66.1,10.25,18,10,3,55.6,3,0.75,18,2,3,5,15.8,0,0.0,0.0,-,912,2012-02-26,2012,02,26,,嬉野市体育館,日立リヴァーレ,埼玉上尾メディックス,濱田義弘,菅原貞敬,3,1,4,Win,99,Home
